sample_id,target_group,model,time_s,x_m,y_m,z_m,x_yd,y_yd,z_yd
683,100yd,spin_factor_lift,0,0,0,0.01,0,0,0.0109361329834
683,100yd,spin_factor_lift,0.000517986918957,0.0176310260172,-0.00149913358562,0.0166287437715,0.0192815245157,-0.00163947242522,0.0181854153232
683,100yd,spin_factor_lift,0.00569785610853,0.193915620764,-0.0164904830866,0.0827859523861,0.212068701623,-0.0180342115996,0.090535818445
683,100yd,spin_factor_lift,0.0256978561085,0.874131641149,-0.0743739151223,0.336004185077,0.955961987259,-0.0813363026272,0.367458645097
683,100yd,spin_factor_lift,0.0456978561085,1.55365748644,-0.132258063555,0.585695237392,1.69910048823,-0.144639177116,0.640524100385
683,100yd,spin_factor_lift,0.0656978561085,2.23249779474,-0.190143220749,0.831861433437,2.44148927683,-0.2079431548,0.909734725981
683,100yd,spin_factor_lift,0.0856978561085,2.9106571845,-0.248029678092,1.07450508282,3.18313340387,-0.271248554343,1.17509304771
683,100yd,spin_factor_lift,0.105697856109,3.58814025455,-0.305917725989,1.31362848084,3.92403789868,-0.334555693339,1.43660157572
683,100yd,spin_factor_lift,0.125697856109,4.26495158417,-0.363807653866,1.54923390863,4.66420776922,-0.397864888305,1.69426280472
683,100yd,spin_factor_lift,0.145697856109,4.9410957331,-0.421699750165,1.7813236334,5.40364800208,-0.461176454686,1.94807921413
683,100yd,spin_factor_lift,0.165697856109,5.61657724158,-0.47959430234,2.00989990855,6.14236356253,-0.524490706846,2.19805326832
683,100yd,spin_factor_lift,0.185697856109,6.2914006304,-0.537491596858,2.23496497388,6.88035939457,-0.587807958069,2.44418741676
683,100yd,spin_factor_lift,0.205697856109,6.96557040096,-0.595391919195,2.45652105577,7.61764042099,-0.651128520555,2.68648409424
683,100yd,spin_factor_lift,0.225697856109,7.63909103526,-0.653295553836,2.67457036737,8.35421154337,-0.71445270542,2.92494572109
683,100yd,spin_factor_lift,0.245697856109,8.311966996,-0.711202784267,2.88911510873,9.09007764217,-0.777780822689,3.15957470334
683,100yd,spin_factor_lift,0.265697856109,8.98420272655,-0.76911389298,3.10015746708,9.82524357672,-0.841113181299,3.39037343294
683,100yd,spin_factor_lift,0.285697856109,9.65580265106,-0.827029161466,3.30769961689,10.5597141853,-0.904450089092,3.61734428794
683,100yd,spin_factor_lift,0.305697856109,10.3267711744,-0.884948870214,3.51174372016,11.2934942852,-0.967791852815,3.84048963272
683,100yd,spin_factor_lift,0.325697856109,10.9971126824,-0.942873298708,3.71229192654,12.0265886728,-1.03113877811,4.05981181818
683,100yd,spin_factor_lift,0.345697856109,11.6668315415,-1.00080272543,3.90934637354,12.7590021233,-1.09449116954,4.27531318191
683,100yd,spin_factor_lift,0.365697856109,12.3359320993,-1.05873742784,4.1029091867,13.4907393912,-1.15784933053,4.48699604845
683,100yd,spin_factor_lift,0.385697856109,13.0044186842,-1.1166776824,4.2929824798,14.2218052101,-1.22121356342,4.69486272944
683,100yd,spin_factor_lift,0.405697856109,13.6722956054,-1.17462376455,4.47956835499,14.9522042929,-1.28458416945,4.89891552383
683,100yd,spin_factor_lift,0.425697856109,14.3395671535,-1.23257594871,4.66266890306,15.6819413315,-1.34796144872,5.09915671813
683,100yd,spin_factor_lift,0.445697856109,15.0062375998,-1.2905345083,4.84228620356,16.4110209972,-1.41134570024,5.29558858657
683,100yd,spin_factor_lift,0.465697856109,15.6723111968,-1.3484997157,5.018422325,17.1394479405,-1.4747372219,5.4882133913
683,100yd,spin_factor_lift,0.485697856109,16.3377921781,-1.40647184227,5.19107932507,17.8672267915,-1.53813631045,5.67703338262
683,100yd,spin_factor_lift,0.505697856109,17.0026847584,-1.46445115835,5.36025925078,18.5943621593,-1.60154326154,5.86205079919
683,100yd,spin_factor_lift,0.525697856109,17.6669931337,-1.52243793324,5.5259641387,19.3208586326,-1.66495836968,6.04326786821
683,100yd,spin_factor_lift,0.545697856109,18.330721481,-1.58043243521,5.68819601509,20.0467207797,-1.72838192827,6.22068680565
683,100yd,spin_factor_lift,0.565697856109,18.9938739587,-1.63843493151,5.84695689615,20.7719531482,-1.79181422956,6.39430981644
683,100yd,spin_factor_lift,0.585697856109,19.6564547066,-1.69644568834,6.00224878819,21.4965602653,-1.85525556467,6.56413909469
683,100yd,spin_factor_lift,0.605697856109,20.3184678455,-1.75446497086,6.15407368778,22.2205466377,-1.9187062236,6.73017682391
683,100yd,spin_factor_lift,0.625697856109,20.9799174779,-1.8124930432,6.30243358201,22.9439167518,-1.98216649519,6.89242517718
683,100yd,spin_factor_lift,0.645697856109,21.6408076873,-1.87053016845,6.44733044864,23.6666750736,-2.04563666715,7.05088631741
683,100yd,spin_factor_lift,0.665697856109,22.3011425391,-1.92857660862,6.58876625628,24.3888260489,-2.10911702605,7.20556239751
683,100yd,spin_factor_lift,0.685697856109,22.9609260797,-1.98663262471,6.72674296463,25.110374103,-2.1726078573,7.35645556062
683,100yd,spin_factor_lift,0.705697856109,23.6201623374,-2.04469847666,6.86126252464,25.8313236411,-2.23610944516,7.50356794033
683,100yd,spin_factor_lift,0.725697856109,24.2788553216,-2.10277442333,6.9923268787,26.5516790482,-2.29962207276,7.64690166087
683,100yd,spin_factor_lift,0.745697856109,24.9370090237,-2.16086072256,7.11993796085,27.2714446891,-2.36314602205,7.78645883732
683,100yd,spin_factor_lift,0.765697856109,25.5946274164,-2.21895763111,7.24409769697,27.9906249086,-2.42668157383,7.92224157586
683,100yd,spin_factor_lift,0.785697856109,26.2517144541,-2.27706540469,7.36480800498,28.7092240312,-2.49022900776,8.05425197395
683,100yd,spin_factor_lift,0.805697856109,26.908274073,-2.33518429794,7.48207079503,29.4272463615,-2.55378860229,8.18249212055
683,100yd,spin_factor_lift,0.825697856109,27.5643101908,-2.39331456442,7.59588796967,30.1446961842,-2.61736063476,8.30696409632
683,100yd,spin_factor_lift,0.845697856109,28.2198267071,-2.45145645666,7.70626142411,30.8615777637,-2.6809453813,8.42766997388
683,100yd,spin_factor_lift,0.865697856109,28.8748275033,-2.50961022608,7.81319304635,31.5778953448,-2.74454311689,8.54461181797
683,100yd,spin_factor_lift,0.885697856109,29.5293164424,-2.56777612306,7.91668471742,32.2936531522,-2.80815411534,8.65779168572
683,100yd,spin_factor_lift,0.905697856109,30.1832973695,-2.62595439689,8.01673831154,33.0088553909,-2.87177864926,8.76721162679
683,100yd,spin_factor_lift,0.925697856109,30.8367741114,-2.68414529577,8.11335569636,33.7235062461,-2.93541699012,8.87287368369
683,100yd,spin_factor_lift,0.945697856109,31.489750477,-2.74234906684,8.20653873313,34.437609883,-2.99906940818,8.97477989187
683,100yd,spin_factor_lift,0.965697856109,32.1422302571,-2.80056595615,8.2962892769,35.1511704474,-3.06273617252,9.07293228007
683,100yd,spin_factor_lift,0.985697856109,32.7942172243,-2.85879620868,8.38260917672,35.8641920651,-3.12641755105,9.16733287043
683,100yd,spin_factor_lift,1.00569785611,33.4457151336,-2.91704006831,8.46550027585,36.5766788425,-3.19011381048,9.25798367875
683,100yd,spin_factor_lift,1.02569785611,34.0967277217,-2.97529777783,8.54496441193,37.2886348663,-3.25382521635,9.34488671471
683,100yd,spin_factor_lift,1.04569785611,34.7472587078,-3.03356957895,8.62100341722,38.0000642036,-3.31755203297,9.42804398209
683,100yd,spin_factor_lift,1.06569785611,35.3973117929,-3.09185571228,8.69361911876,38.7109709022,-3.38129452349,9.50745747896
683,100yd,spin_factor_lift,1.08569785611,36.0468906605,-3.15015641735,8.76281333859,39.42135899,-3.44505294986,9.58312919793
683,100yd,spin_factor_lift,1.10569785611,36.695998976,-3.20847193258,8.82858789392,40.131232476,-3.50882757282,9.65506112634
683,100yd,spin_factor_lift,1.12569785611,37.3446403874,-3.26680249531,8.8909445974,40.8405953493,-3.57261865191,9.7232552465
683,100yd,spin_factor_lift,1.14569785611,37.9928185248,-3.32514834175,8.94988525722,41.54945158,-3.63642644548,9.78771353589
683,100yd,spin_factor_lift,1.16569785611,38.6405370007,-3.38350970704,9.00541167738,42.2578051189,-3.70025121067,9.84843796739
683,100yd,spin_factor_lift,1.18569785611,39.2877994101,-3.4418868252,9.05752565788,42.9656598973,-3.76409320341,9.90543050949
683,100yd,spin_factor_lift,1.20569785611,39.9346093302,-3.50027992915,9.10622899489,43.6730198274,-3.82795267842,9.95869312652
683,100yd,spin_factor_lift,1.22569785611,40.580970321,-3.55868925071,9.15152348097,44.3798888025,-3.89182988923,10.0082277788
683,100yd,spin_factor_lift,1.24569785611,41.2268859247,-3.61711502059,9.19341090526,45.0862706964,-3.95572508814,10.0540364231
683,100yd,spin_factor_lift,1.26569785611,41.8723596664,-3.67555746838,9.2318930537,45.792169364,-4.01963852623,10.0961210124
683,100yd,spin_factor_lift,1.28569785611,42.5173950535,-3.73401682257,9.26697170919,46.4975886411,-4.08357045338,10.1344834965
683,100yd,spin_factor_lift,1.30569785611,43.1619955761,-3.79249331054,9.29864865182,47.2025323448,-4.14752111827,10.1691258222
683,100yd,spin_factor_lift,1.32569785611,43.8061647072,-3.85098715855,9.32692565905,47.907004273,-4.21149076832,10.2000499333
683,100yd,spin_factor_lift,1.34569785611,44.4499059024,-3.90949859174,9.35180450593,48.6110082047,-4.27547964976,10.2272577711
683,100yd,spin_factor_lift,1.36569785611,45.0932226001,-3.96802783415,9.37328696527,49.3145479003,-4.3394880076,10.2507512744
683,100yd,spin_factor_lift,1.38569785611,45.7361182214,-4.02657510869,9.39137480785,50.0176271013,-4.40351608562,10.2705323795
683,100yd,spin_factor_lift,1.40569785611,46.3785961706,-4.08514063715,9.40606980262,50.7202495304,-4.46756412637,10.2866030212
683,100yd,spin_factor_lift,1.42569785611,47.0206598346,-4.14372464022,9.4173737169,51.4224188917,-4.5316323712,10.2989651322
683,100yd,spin_factor_lift,1.44569785611,47.6623125835,-4.20232733745,9.42528831655,52.1241388708,-4.5957210602,10.3076206436
683,100yd,spin_factor_lift,1.46569785611,48.3035577702,-4.26094894727,9.42981536621,52.8254131345,-4.65983043227,10.3125714854
683,100yd,spin_factor_lift,1.48569785611,48.9443987309,-4.31958968699,9.43095662945,53.5262453313,-4.72396072506,10.313819586
683,100yd,spin_factor_lift,1.50569785611,49.5848387848,-4.37824977281,9.428713869,54.226639091,-4.78811217499,10.3113668734
683,100yd,spin_factor_lift,1.52569785611,50.2248812343,-4.43692941979,9.42308884691,54.9265980253,-4.85228501727,10.3052152744
683,100yd,spin_factor_lift,1.54569785611,50.864529365,-4.49562884187,9.41408332479,55.6261257273,-4.91647948586,10.2953667157
683,100yd,spin_factor_lift,1.56569785611,51.5037864458,-4.55434825186,9.40169906397,56.3252257719,-4.98069581349,10.2818231233
683,100yd,spin_factor_lift,1.58569785611,52.1426557288,-4.61308786146,9.38593782567,57.0239017157,-5.04493423169,10.2645864235
683,100yd,spin_factor_lift,1.60569785611,52.7811404497,-4.67184788122,9.36680137126,57.7221570973,-5.10919497071,10.2436585425
683,100yd,spin_factor_lift,1.62569785611,53.4192438274,-4.73062852059,9.3442914624,58.4199954368,-5.17347825961,10.2190414068
683,100yd,spin_factor_lift,1.64569785611,54.0569690645,-4.78942998787,9.31840986123,59.1174202367,-5.23778432619,10.1907369436
683,100yd,spin_factor_lift,1.66569785611,54.6943193468,-4.84825249025,9.2891583306,59.8144349812,-5.30211339703,10.1587470807
683,100yd,spin_factor_lift,1.68569785611,55.3312978441,-4.90709623378,9.25653863421,60.5110431366,-5.36646569748,10.1230737469
683,100yd,spin_factor_lift,1.70569785611,55.9679077095,-4.96596142338,9.22055253683,61.2072481512,-5.43084145164,10.0837188723
683,100yd,spin_factor_lift,1.72569785611,56.60415208,-5.02484826286,9.18120180448,61.9030534558,-5.49524088239,10.0406843881
683,100yd,spin_factor_lift,1.74569785611,57.2400340762,-5.08375695489,9.13848820461,62.5984624631,-5.55966421138,9.99397222726
683,100yd,spin_factor_lift,1.76569785611,57.8755568027,-5.142687701,9.09241350631,63.2934785682,-5.62411165902,9.94358432449
683,100yd,spin_factor_lift,1.78569785611,58.5107233479,-5.20164070162,9.04297948046,63.9881051486,-5.68858344447,9.88952261642
683,100yd,spin_factor_lift,1.80569785611,59.1455367839,-5.26061615604,8.99018789994,64.6823455642,-5.75307978569,9.83178904192
683,100yd,spin_factor_lift,1.82569785611,59.7800001671,-5.3196142624,8.93404053979,65.3762031573,-5.81760089939,9.7703855422
683,100yd,spin_factor_lift,1.84569785611,60.4141165377,-5.37863521776,8.87453917744,66.0696812529,-5.88214700105,9.70531406106
683,100yd,spin_factor_lift,1.86569785611,61.0478889202,-5.43767921801,8.81168559282,66.7627831585,-5.94671830491,9.63657654508
683,100yd,spin_factor_lift,1.88569785611,61.6813203231,-5.49674645793,8.74548156861,67.4555121643,-6.01131502398,9.5641749438
683,100yd,spin_factor_lift,1.90569785611,62.3144137391,-5.55583713118,8.67592889037,68.1478715432,-6.07593737006,9.48811120994
683,100yd,spin_factor_lift,1.92569785611,62.9471721455,-5.6149514303,8.60302934674,68.839864551,-6.1405855537,9.40838729958
683,100yd,spin_factor_lift,1.94569785611,63.5795985034,-5.67408954669,8.52678472962,69.5314944263,-6.20525978422,9.32500517237
683,100yd,spin_factor_lift,1.96569785611,64.2116957588,-5.73325167063,8.44719683433,70.2227643907,-6.26996026971,9.2379667917
683,100yd,spin_factor_lift,1.98569785611,64.8434668419,-5.79243799128,8.36426745981,70.9136776487,-6.33468721706,9.1472741249
683,100yd,spin_factor_lift,2.00569785611,65.4749146675,-5.85164869668,8.27799840876,71.6042373879,-6.39944083189,9.05292914344
683,100yd,spin_factor_lift,2.02569785611,66.1060421349,-5.91088397376,8.18839148784,72.2944467792,-6.46422131863,8.95493382309
683,100yd,spin_factor_lift,2.04569785611,66.7368521282,-5.9701440083,8.09544850781,72.9843089766,-6.52902888047,8.85329014415
683,100yd,spin_factor_lift,2.06569785611,67.3673475161,-6.029428985,7.99917128377,73.6738271174,-6.59386371938,8.74800009161
683,100yd,spin_factor_lift,2.08569785611,67.9975311522,-6.08873908741,7.89956163522,74.3630043222,-6.6587260361,8.63906565532
683,100yd,spin_factor_lift,2.10569785611,68.6274058748,-6.14807449798,7.79662138633,75.0518436951,-6.72361603016,8.5264888302
683,100yd,spin_factor_lift,2.12569785611,69.2569745072,-6.20743539805,7.69035236604,75.7403483237,-6.78853389988,8.41027161641
683,100yd,spin_factor_lift,2.14569785611,69.8862398577,-6.26682196783,7.58075640827,76.4285212792,-6.85347984233,8.29041601954
683,100yd,spin_factor_lift,2.16569785611,70.5152047195,-6.32623438643,7.46783535202,77.1163656163,-6.9184540534,8.16692405077
683,100yd,spin_factor_lift,2.18569785611,71.1438718711,-6.38567283185,7.35159104162,77.8038843735,-6.98345672775,8.03979772705
683,100yd,spin_factor_lift,2.20569785611,71.7722440761,-6.44513748098,7.2320253268,78.4910805732,-7.04848805881,7.9090390713
683,100yd,spin_factor_lift,2.22569785611,72.4003240833,-6.50462850959,7.10914006292,79.1779572215,-7.11354823884,7.77465011255
683,100yd,spin_factor_lift,2.24569785611,73.0281146269,-6.56414609238,6.98293711109,79.8645173085,-7.17863745885,7.63663288614
683,100yd,spin_factor_lift,2.26569785611,73.6556184264,-6.6236904029,6.85341833832,80.5507638084,-7.24375590868,7.49498943386
683,100yd,spin_factor_lift,2.28569785611,74.2828381867,-6.68326161362,6.72058561771,81.2366996792,-7.30890377693,7.34972180415
683,100yd,spin_factor_lift,2.30569785611,74.9097765984,-6.74285989593,6.58444082858,81.9223278635,-7.37408125102,7.20083205225
683,100yd,spin_factor_lift,2.32569785611,75.5364363375,-6.8024854201,6.4449858566,82.6076512877,-7.43928851717,7.04832224038
683,100yd,spin_factor_lift,2.34569785611,76.1628200657,-6.8621383553,6.30222259399,83.2926728628,-7.50452576039,6.89219443788
683,100yd,spin_factor_lift,2.36569785611,76.7889304306,-6.92181886962,6.15615293963,83.9773954841,-7.5697931645,6.73245072138
683,100yd,spin_factor_lift,2.38569785611,77.4147700654,-6.98152713005,6.0067787992,84.6618220313,-7.63509091213,6.56909317498
683,100yd,spin_factor_lift,2.40569785611,78.0403415892,-7.04126330251,5.85410208537,85.3459553688,-7.70041918472,6.40212389039
683,100yd,spin_factor_lift,2.42569785611,78.665647607,-7.10102755179,5.6981247179,86.0297983454,-7.7657781625,6.23154496709
683,100yd,spin_factor_lift,2.44569785611,79.29069071,-7.16082004165,5.53884862381,86.7133537948,-7.83116802455,6.05735851248
683,100yd,spin_factor_lift,2.46569785611,79.9154734752,-7.22064093473,5.37627573749,87.3966245354,-7.89658894874,5.87956664205
683,100yd,spin_factor_lift,2.48569785611,80.5399984659,-7.28049039261,5.21040800086,88.0796133705,-7.96204111177,5.69817147951
683,100yd,spin_factor_lift,2.50569785611,81.1642682317,-7.34036857577,5.04124736352,88.7623230881,-8.02752468916,5.51317515696
683,100yd,spin_factor_lift,2.52569785611,81.7882853084,-7.40027564365,4.86879578284,89.4447564615,-8.09303985526,5.32457981501
683,100yd,spin_factor_lift,2.54569785611,82.412052218,-7.46021175458,4.69305522414,90.1269162489,-8.15858678323,5.13238760296
683,100yd,spin_factor_lift,2.56569785611,83.0355714692,-7.52017706587,4.5140276608,90.8088051938,-8.22416564508,4.93660067892
683,100yd,spin_factor_lift,2.58569785611,83.6588455571,-7.5801717337,4.33171507439,91.4904260248,-8.28977661166,4.73722120996
683,100yd,spin_factor_lift,2.60569785611,84.2818769634,-7.64019591325,4.14611945478,92.171781456,-8.35541985263,4.53425137225
683,100yd,spin_factor_lift,2.62569785611,84.9046681564,-7.70024975859,3.95724280033,92.8528741868,-8.42109553652,4.32769335119
683,100yd,spin_factor_lift,2.64569785611,85.5272215911,-7.76033342277,3.76508711793,93.5337069019,-8.48680383068,4.11754934157
683,100yd,spin_factor_lift,2.66569785611,86.1495397094,-7.82044705776,3.56965442318,94.2142822719,-8.55254490131,3.90382154766
683,100yd,spin_factor_lift,2.68569785611,86.7716249401,-7.88059081448,3.37094674051,94.8946029528,-8.61831891348,3.68651218341
683,100yd,spin_factor_lift,2.70569785611,87.3934796987,-7.94076484282,3.16896610325,95.5746715865,-8.68412603109,3.4656234725
683,100yd,spin_factor_lift,2.72569785611,88.0151063879,-8.00096929162,2.96371455382,96.2544908004,-8.7499664169,3.24115764853
683,100yd,spin_factor_lift,2.74569785611,88.6365073975,-8.06120430865,2.75519414377,96.9340632082,-8.81584023255,3.01311695513
683,100yd,spin_factor_lift,2.76569785611,89.2576851045,-8.12147004067,2.54340693396,97.6133914091,-8.88174763853,2.78150364607
683,100yd,spin_factor_lift,2.78569785611,89.8786418728,-8.1817666334,2.32835499464,98.2924779887,-8.94768879418,2.54631998539
683,100yd,spin_factor_lift,2.80569785611,90.4993800541,-8.24209423152,2.11004040555,98.9713255185,-9.01366385774,2.30756824754
683,100yd,spin_factor_lift,2.82569785611,91.1199019871,-8.30245297868,1.88846525605,99.6499365563,-9.07967298631,2.06525071746
683,100yd,spin_factor_lift,2.84569785611,91.740209998,-8.36284301752,1.66363164522,100.328313646,-9.14571633587,1.81936969075
683,100yd,spin_factor_lift,2.86569785611,92.3603064008,-8.42326448963,1.43554168197,101.006459318,-9.21179406128,1.56992747372
683,100yd,spin_factor_lift,2.88569785611,92.9801934967,-8.48371753561,1.20419748512,101.68437609,-9.27790631628,1.31692638355
683,100yd,spin_factor_lift,2.90569785611,93.5998735748,-8.54420229502,0.969601183545,102.362066464,-9.34405325352,1.06036874841
683,100yd,spin_factor_lift,2.92569785611,94.2193489119,-8.60471890643,0.731754916222,103.039532931,-9.41023502453,0.800256907504
683,100yd,spin_factor_lift,2.94569785611,94.8386217726,-8.66526750737,0.490660832368,103.716777967,-9.47645177972,0.536593211251
683,100yd,spin_factor_lift,2.96569785611,95.4576944094,-8.72584823441,0.24632109152,104.393804035,-9.54270366842,0.269380021347
683,100yd,spin_factor_lift,2.98559655944,96.073435061,-8.78615414688,3.05311331772e-16,105.0671862,-9.60865501627,3.33892532559e-16
713,150yd,spin_factor_lift,0,0,0,0.01,0,0,0.0109361329834
713,150yd,spin_factor_lift,0.000372790493159,0.0177613207799,0.00233201995209,0.0137580872148,0.0194240166009,0.00255032803159,0.0150460271378
713,150yd,spin_factor_lift,0.00410069542474,0.195355717082,0.0256502720491,0.0512678531089,0.213643610107,0.0280514786189,0.0560672059371
713,150yd,spin_factor_lift,0.0241006954247,1.14755663806,0.150691039673,0.250299085403,1.25498319997,0.164797724926,0.273730408359
713,150yd,spin_factor_lift,0.0441006954247,2.09877764527,0.275630428509,0.445613063186,2.29525114312,0.301433102044,0.487328371813
713,150yd,spin_factor_lift,0.0641006954247,3.0490227225,0.400468907977,0.637213202381,3.33445179626,0.437958123335,0.696864832
713,150yd,spin_factor_lift,0.0841006954247,3.99829582995,0.525206944646,0.825102902137,4.37258949032,0.574373299045,0.902343506274
713,150yd,spin_factor_lift,0.104100695425,4.94660090422,0.649845002247,1.00928554503,5.40966853043,0.710679136316,1.10376809387
713,150yd,spin_factor_lift,0.124100695425,5.89394185851,0.77438354168,1.18976449726,6.4456931961,0.846876139195,1.3011422761
713,150yd,spin_factor_lift,0.144100695425,6.84032258263,0.898823021023,1.36654310886,7.48066774129,0.982964808643,1.49446971661
713,150yd,spin_factor_lift,0.164100695425,7.78574694312,1.02316389554,1.53962471388,8.51459639448,1.11894564255,1.68375406155
713,150yd,spin_factor_lift,0.184100695425,8.73021878331,1.1474066177,1.70901263059,9.54748335882,1.25481913572,1.86899893984
713,150yd,spin_factor_lift,0.204100695425,9.67374192343,1.27155163717,1.87471016169,10.5793328121,1.39058577993,2.05020796336
713,150yd,spin_factor_lift,0.224100695425,10.6163201607,1.39559940082,2.0367205945,11.6101489071,1.52624606389,2.22738472714
713,150yd,spin_factor_lift,0.244100695425,11.5579572693,1.51955035276,2.19504720114,12.6399357714,1.66180047327,2.40053280965
713,150yd,spin_factor_lift,0.264100695425,12.4986570008,1.64340493432,2.34969323877,13.6686975074,1.79724949073,2.56965577293
713,150yd,spin_factor_lift,0.284100695425,13.4384230837,1.76716358408,2.50066194973,14.696438193,1.93259359588,2.73475716287
713,150yd,spin_factor_lift,0.304100695425,14.377259224,1.89082673785,2.6479565618,15.723161881,2.06783326536,2.8958405094
713,150yd,spin_factor_lift,0.324100695425,15.3151691049,2.01439482871,2.79158028833,16.7488725995,2.20296897278,3.05290932669
713,150yd,spin_factor_lift,0.344100695425,16.2521563874,2.13786828701,2.93153632849,17.7735743519,2.33800118877,3.2059671134
713,150yd,spin_factor_lift,0.364100695425,17.1882247098,2.26124754035,3.06782786744,18.7972711174,2.47293038096,3.35501735284
713,150yd,spin_factor_lift,0.384100695425,18.123377688,2.38453301364,3.20045807651,19.8199668503,2.60775701404,3.50006351325
713,150yd,spin_factor_lift,0.404100695425,19.0576189157,2.50772512906,3.32943011344,20.8416654809,2.74248154971,3.64110904794
713,150yd,spin_factor_lift,0.424100695425,19.9909519646,2.63082430609,3.45474712251,21.8623709149,2.87710444673,3.77815739557
713,150yd,spin_factor_lift,0.444100695425,20.923380384,2.75383096153,3.57641223481,22.8820870341,3.0116261609,3.91121198032
713,150yd,spin_factor_lift,0.464100695425,21.8549077012,2.87674550949,3.69442856835,23.900817696,3.14604714511,4.04027621211
713,150yd,spin_factor_lift,0.484100695425,22.7855374217,2.99956836139,3.80879922832,24.9185667342,3.28036784929,4.16535348679
713,150yd,spin_factor_lift,0.504100695425,23.715273029,3.122299926,3.91952730725,25.9353379583,3.41458872047,4.28644718641
713,150yd,spin_factor_lift,0.524100695425,24.6441179849,3.24494060941,4.02661588521,26.9511351541,3.54871020277,4.40356067936
713,150yd,spin_factor_lift,0.544100695425,25.5720757293,3.36749081509,4.13006802998,27.9659620836,3.68273273741,4.51669732063
713,150yd,spin_factor_lift,0.564100695425,26.4991496806,3.48995094383,4.2298867973,28.9798224854,3.81665676272,4.62586045199
713,150yd,spin_factor_lift,0.584100695425,27.4253432357,3.61232139381,4.32607523097,29.992720074,3.95048271414,4.73105340219
713,150yd,spin_factor_lift,0.604100695425,28.3506597699,3.73460256058,4.41863636312,31.004658541,4.08421102426,4.83227948723
713,150yd,spin_factor_lift,0.624100695425,29.2751026372,3.85679483705,4.50757321437,32.0156415543,4.21784212276,4.92954201047
