sample_id,target_group,model,time_s,x_m,y_m,z_m,x_yd,y_yd,z_yd
683,100yd,spin_factor_lift,0,0,0,0.01,0,0,0.0109361329834
683,100yd,spin_factor_lift,0.000517986924707,0.0176300096093,-0.00149913238786,0.0166292982155,0.0192804129586,-0.00163947111533,0.0181860216704
683,100yd,spin_factor_lift,0.00569785617178,0.193792726982,-0.0164903361634,0.0828530103198,0.211934303349,-0.0180340509224,0.090609153893
683,100yd,spin_factor_lift,0.0256978561718,0.871640674825,-0.0743709109291,0.337366492978,0.953237833361,-0.0813330172016,0.368948483135
683,100yd,spin_factor_lift,0.0456978561718,1.54580821281,-0.132248528397,0.589997872255,1.69051641821,-0.144628749341,0.645229519089
683,100yd,spin_factor_lift,0.0656978561718,2.21633161777,-0.190123448234,0.84074339676,2.42380973072,-0.207921531315,0.919448159187
683,100yd,spin_factor_lift,0.0856978561718,2.88324677944,-0.247995937097,1.08959936625,3.15315702039,-0.271211654743,1.1916003568
683,100yd,spin_factor_lift,0.105697856172,3.54658920684,-0.305866268517,1.3365621309,3.87859712035,-0.334499418764,1.4616821204
683,100yd,spin_factor_lift,0.125697856172,4.20639403446,-0.363734722796,1.5816280905,4.60016845413,-0.397785129917,1.7296895128
683,100yd,spin_factor_lift,0.145697856172,4.86269602834,-0.421601586891,1.82479369383,5.31790904236,-0.461069102024,1.9956186503
683,100yd,spin_factor_lift,0.165697856172,5.51552959208,-0.479467154311,2.0660554379,6.03185650927,-0.524351656071,2.25946570199
683,100yd,spin_factor_lift,0.185697856172,6.16492877263,-0.537331725013,2.30540986726,6.74204808905,-0.587633120093,2.52122688895
683,100yd,spin_factor_lift,0.205697856172,6.81092726603,-0.595195605295,2.54285357337,7.44852063214,-0.650913829063,2.78089848356
683,100yd,spin_factor_lift,0.225697856172,7.45355842299,-0.653059107695,2.77838319393,8.15131061132,-0.714194124776,3.03847680876
683,100yd,spin_factor_lift,0.245697856172,8.09285525438,-0.710922550894,3.01199541223,8.85045412772,-0.777474355745,3.29395823735
683,100yd,spin_factor_lift,0.265697856172,8.7288504366,-0.768786259609,3.24368695657,9.54598691667,-0.840754877088,3.54733919135
683,100yd,spin_factor_lift,0.285697856172,9.36157631681,-0.826650564504,3.47345459961,10.2379443535,-0.90403605042,3.7986161413
683,100yd,spin_factor_lift,0.305697856172,9.9910649181,-0.884515802087,3.70129515779,10.926361459,-0.967318243753,4.04778560563
683,100yd,spin_factor_lift,0.325697856172,10.6173479445,-0.94238231462,3.92720549079,11.6112729052,-1.03060183139,4.29484415004
683,100yd,spin_factor_lift,0.345697856172,11.2404567861,-1.00025045002,4.15118250093,12.2927130207,-1.09388719381,4.53978838684
683,100yd,spin_factor_lift,0.365697856172,11.8604225235,-1.05812056177,4.37322313263,12.9707157956,-1.15717471759,4.78261497444
683,100yd,spin_factor_lift,0.385697856172,12.4772759329,-1.11599300882,4.59332437189,13.6453148873,-1.2204647953,5.02332061668
683,100yd,spin_factor_lift,0.405697856172,13.0910474907,-1.17386815552,4.81148324576,14.316543625,-1.28375782537,5.2619020623
683,100yd,spin_factor_lift,0.425697856172,13.7017673779,-1.23174637149,5.02769682185,14.9844350152,-1.34705421204,5.49835610439
683,100yd,spin_factor_lift,0.445697856172,14.3094654846,-1.28962803157,5.24196220781,15.6490217461,-1.41035436524,5.73267957984
683,100yd,spin_factor_lift,0.465697856172,14.9141714146,-1.34751351573,5.45427655086,16.3103361927,-1.4736587005,5.96486936883
683,100yd,spin_factor_lift,0.485697856172,15.5159144894,-1.40540320895,5.66463703735,16.9684104214,-1.53696763884,6.19492239431
683,100yd,spin_factor_lift,0.505697856172,16.1147237523,-1.46329750117,5.87304089228,17.6232761946,-1.6002816067,6.42283562148
683,100yd,spin_factor_lift,0.525697856172,16.7106279731,-1.52119678718,6.07948537884,18.274964975,-1.66360103585,6.64860605734
683,100yd,spin_factor_lift,0.545697856172,17.3036556515,-1.57910146656,6.28396779801,18.9235079303,-1.72692636326,6.87223075024
683,100yd,spin_factor_lift,0.565697856172,17.8938350213,-1.6370119436,6.48648548817,19.5689359375,-1.79025803106,7.09370678933
683,100yd,spin_factor_lift,0.585697856172,18.4811940543,-1.69492862718,6.6870358246,20.211279587,-1.85359648642,7.31303130425
683,100yd,spin_factor_lift,0.605697856172,19.0657604643,-1.75285193073,6.88561621919,20.8505691867,-1.91694218147,7.53020146456
683,100yd,spin_factor_lift,0.625697856172,19.6475617103,-1.81078227213,7.08222411999,21.4868347663,-1.9802955732,7.74521447943
683,100yd,spin_factor_lift,0.645697856172,20.2266250006,-1.86872007364,7.27685701087,22.1201060811,-2.04365712341,7.95806759719
683,100yd,spin_factor_lift,0.665697856172,20.8029772962,-1.92666576181,7.46951241115,22.7504126161,-2.10702729857,8.16875810493
683,100yd,spin_factor_lift,0.685697856172,21.3766453144,-1.98461976741,7.66018787522,23.3777835897,-2.17040656979,8.37728332811
