ball_speed_mph,launch_angle_deg,launch_direction_deg,spin_rate_rpm,spin_axis_deg,predicted_carry_yd,predicted_lateral_yd,predicted_apex_yd,target_distance_yd,target_lateral_yd,forward_error_yd,lateral_error_yd,objective_yd,support_knn_distance,support_threshold,support_category,row_type,source,sample_count,candidate_id,rank,seed,mean_miss_distance_yd,median_miss_distance_yd,p90_miss_distance_yd,maximum_miss_distance_yd,probability_within_3yd,probability_within_5yd,simulations
120.750989557,19.4818696149,0,2469.3877551,14.0816326531,199.747253038,15.0606146147,27.2309639531,200,0,-0.252746961528,15.0606146147,15.0627352629,0.660363327993,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,15.306122449,199.747253038,15.6744215621,27.2004919164,200,0,-0.252746961528,15.6744215621,15.6764591772,0.665464519752,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,16.5306122449,199.747253038,17.320426703,27.2118896643,200,0,-0.252746961528,17.320426703,17.3222706999,0.673678838959,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,17.7551020408,199.840857526,18.5403999189,27.2399668141,200,0,-0.159142474248,18.5403999189,18.5410829101,0.684945350505,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,18.9795918367,199.840857526,20.5778316068,27.2399668141,200,0,-0.159142474248,20.5778316068,20.5784469765,0.69292701038,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,20.2040816327,199.840857526,22.4067121855,27.1901246337,200,0,-0.159142474248,22.4067121855,22.4072773288,0.698659273153,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,21.4285714286,199.479465791,22.4067121855,26.920265575,200,0,-0.520534208995,22.4067121855,22.4127576801,0.695246709723,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,22.6530612245,198.331151153,22.313125153,26.920265575,200,0,-1.66884884743,22.313125153,22.3754466004,0.68053921396,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,23.8775510204,198.331151153,22.5220635556,26.920265575,200,0,-1.66884884743,22.5220635556,22.5838084317,0.665978864277,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,25.1020408163,195.8961582,22.5220635556,26.920265575,200,0,-4.10384180009,22.5220635556,22.8928998671,0.655137057904,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,26.3265306122,195.331841043,22.3240442326,26.9289391897,200,0,-4.66815895674,22.3240442326,22.8068993716,0.648127608592,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,27.5510204082,192.756898782,24.3850591874,26.9289391897,200,0,-7.2431012185,24.3850591874,25.4380350427,0.645020814146,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,28.7755102041,189.954486484,24.3851372051,26.5459590464,200,0,-10.0455135164,24.3851372051,26.3732299561,0.645843985419,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2469.3877551,30,190.098109781,26.0224927879,26.2235576846,200,0,-9.90189021867,26.0224927879,27.8427290472,0.649577527959,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-30,186.309137881,-33.1927930573,29.1900107235,200,0,-13.6908621191,-33.1927930573,35.9054482845,0.842668178632,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-28.7755102041,189.38052627,-32.1632828154,29.1900107235,200,0,-10.6194737298,-32.1632828154,33.8710788692,0.83934872086,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-27.5510204082,189.38052627,-31.9404428316,29.6772163837,200,0,-10.6194737298,-31.9404428316,33.659547094,0.834177419388,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-26.3265306122,189.38052627,-29.4393038786,29.6772163837,200,0,-10.6194737298,-29.4393038786,31.29609936,0.828471996615,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-25.1020408163,189.38052627,-28.9048612834,29.703496102,200,0,-10.6194737298,-28.9048612834,30.7938992028,0.825733513332,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-23.8775510204,189.292787955,-28.6937943011,29.756394424,200,0,-10.7072120448,-28.6937943011,30.6264301081,0.825963733833,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-22.6530612245,193.971640921,-28.0370451921,29.756394424,200,0,-6.02835907913,-28.0370451921,28.6778140082,0.829146076197,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-21.4285714286,193.990144908,-25.69351824,29.756394424,200,0,-6.00985509235,-25.69351824,26.3870278315,0.82608698936,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-20.2040816327,194.05852278,-25.69351824,29.7352673031,200,0,-5.94147721984,-25.69351824,26.3715382772,0.824570238275,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-18.9795918367,193.889222614,-23.6318485667,29.7922537331,200,0,-6.11077738574,-23.6318485667,24.4091349076,0.825895349344,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-17.7551020408,195.330258269,-23.5964718894,29.7922537331,200,0,-4.66974173148,-23.5964718894,24.0541051271,0.830065010511,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-16.5306122449,195.317564467,-22.8109678793,29.9897841982,200,0,-4.68243553299,-22.8109678793,23.2865939568,0.830731540016,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-15.306122449,195.317564467,-22.8109678793,29.9897841982,200,0,-4.68243553299,-22.8109678793,23.2865939568,0.828137863671,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-14.0816326531,197.262587489,-16.9272602237,29.9897841982,200,0,-2.73741251132,-16.9272602237,17.1471737012,0.816884180772,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-12.8571428571,200.72592665,-17.1436317878,29.9694906296,200,0,0.725926650234,-17.1436317878,17.158994154,0.805776113286,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-11.6326530612,200.69741409,-15.4792857557,29.9694906296,200,0,0.697414090361,-15.4792857557,15.4949886712,0.792151788028,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-10.4081632653,200.69741409,-10.7806787647,30.0313569192,200,0,0.697414090361,-10.7806787647,10.803213459,0.772303826419,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-9.18367346939,200.69741409,-8.89088864447,30.0313569192,200,0,0.697414090361,-8.89088864447,8.91819977921,0.755242754283,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-7.95918367347,200.69741409,-8.73344010306,30.0313569192,200,0,0.697414090361,-8.73344010306,8.76124206075,0.735837855748,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-6.73469387755,200.659201268,-7.80556667136,30.0855536355,200,0,0.659201267927,-7.80556667136,7.83335288192,0.71566935672,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-5.51020408163,200.659201268,-7.80556667136,30.1696518504,200,0,0.659201267927,-7.80556667136,7.83335288192,0.692505540507,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-4.28571428571,200.659201268,-6.26947136205,30.1798736111,200,0,0.659201267927,-6.26947136205,6.3040318425,0.671914842196,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-3.0612244898,200.711442085,-4.35471824263,30.2817286435,200,0,0.711442085184,-4.35471824263,4.41245065845,0.654108028592,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-1.83673469388,200.711442085,-2.20202513827,30.2673843096,200,0,0.711442085184,-2.20202513827,2.31410124025,0.639326433103,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,-0.612244897959,200.711442085,-1.00528855542,30.2476058275,200,0,0.711442085184,-1.00528855542,1.23156604379,0.626429144115,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,0.612244897959,201.636282622,-0.0474799968515,29.9374730505,200,0,1.63628262153,-0.0474799968515,1.63697133989,0.605017530227,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,1.83673469388,201.636282622,2.55016687128,29.9106745011,200,0,1.63628262153,2.55016687128,3.02997885948,0.587599639859,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,3.0612244898,201.734074268,4.16847313315,29.9106745011,200,0,1.73407426787,4.16847313315,4.51477372946,0.574523897458,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,4.28571428571,201.702173148,4.67069696767,29.5989929869,200,0,1.70217314809,4.67069696767,4.97119740001,0.566076742493,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,5.51020408163,201.583549057,4.69254348759,29.4522442084,200,0,1.58354905679,4.69254348759,4.95253389672,0.562454068691,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,6.73469387755,201.461739972,7.91647487678,29.3208338666,200,0,1.46173997213,7.91647487678,8.05029553624,0.563739230823,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,7.95918367347,201.348464864,8.93105465602,29.0574529742,200,0,1.3484648638,8.93105465602,9.03228070632,0.569893185935,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,9.18367346939,201.468780411,9.62921180074,29.0327442726,200,0,1.46878041112,9.62921180074,9.74058703568,0.580759634912,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,10.4081632653,201.468780411,10.0423406235,29.0147547625,200,0,1.46878041112,10.0423406235,10.1491832723,0.596083833914,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,11.6326530612,201.468780411,15.6438351704,28.9980887115,200,0,1.46878041112,15.6438351704,15.7126348756,0.611662527244,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,12.8571428571,201.421196321,15.4654852313,28.9980887115,200,0,1.42119632089,15.4654852313,15.5306481649,0.622646308542,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,14.0816326531,201.421196321,16.2685842764,29.0040783681,200,0,1.42119632089,16.2685842764,16.3305429592,0.637004464216,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,15.306122449,201.421196321,16.8823912238,28.9736063315,200,0,1.42119632089,16.8823912238,16.9421053124,0.646220655966,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,16.5306122449,201.421196321,18.5283963647,28.9850040794,200,0,1.42119632089,18.5283963647,18.5828219285,0.654987188456,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,17.7551020408,201.514800808,19.7483695806,29.0130812291,200,0,1.51480080817,19.7483695806,19.8063808552,0.662857916941,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,18.9795918367,201.514800808,21.7502519695,29.0130812291,200,0,1.51480080817,21.7502519695,21.8029374679,0.66275608616,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,20.2040816327,201.514800808,23.2147181697,28.9632390487,200,0,1.51480080817,23.2147181697,23.2640873706,0.665853285649,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,21.4285714286,201.153409073,23.229779263,28.69337999,200,0,1.15340907342,23.229779263,23.258396271,0.658202860668,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,22.6530612245,200.005094435,23.1827964721,28.69337999,200,0,0.00509443499232,23.1827964721,23.1827970319,0.646412744274,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,23.8775510204,200.005094435,23.3917348748,28.69337999,200,0,0.00509443499232,23.3917348748,23.3917354295,0.635694665233,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,25.1020408163,197.570101482,23.3917348748,28.69337999,200,0,-2.42989851767,23.3917348748,23.5176033485,0.62390273534,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,26.3265306122,197.005784326,23.4323063448,28.7020536048,200,0,-2.99421567432,23.4323063448,23.6228344646,0.616069517861,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,27.5510204082,194.466460154,25.4602562326,28.7020536048,200,0,-5.5335398464,25.4602562326,26.0546485423,0.612303834624,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,28.7755102041,191.664047856,25.4603342503,28.348943325,200,0,-8.33595214427,25.4603342503,26.7902355027,0.61266711593,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2653.06122449,30,191.807671153,27.0976898331,28.0265419632,200,0,-8.19232884657,27.0976898331,28.3089923208,0.617169707619,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-30,180.182306167,-33.6862859784,30.5098067016,200,0,-19.8176938329,-33.6862859784,39.083332149,0.883640054442,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-28.7755102041,183.253694556,-32.6567757365,30.5098067016,200,0,-16.7463054436,-32.6567757365,36.7001872953,0.877189006579,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-27.5510204082,183.253694556,-32.4339357526,30.9970123618,200,0,-16.7463054436,-32.4339357526,36.5020401404,0.873354139794,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-26.3265306122,183.253694556,-29.9327967996,30.9970123618,200,0,-16.7463054436,-29.9327967996,34.2988494014,0.872160834569,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-25.1020408163,183.253694556,-29.3983542044,31.0232920801,200,0,-16.7463054436,-29.3983542044,33.833444636,0.869533015652,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-23.8775510204,183.165956241,-29.1872872222,31.0761904021,200,0,-16.8340437586,-29.1872872222,33.6939573909,0.869594101433,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-22.6530612245,188.914067569,-28.5305381131,31.0761904021,200,0,-11.0859324307,-28.5305381131,30.608650785,0.86203975266,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-21.4285714286,188.932571556,-26.187011161,31.0761904021,200,0,-11.0674284439,-26.187011161,28.4296944393,0.856001246253,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-20.2040816327,189.000949429,-26.187011161,31.0550632812,200,0,-10.9990505714,-26.187011161,28.403145372,0.852620359129,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-18.9795918367,188.831649263,-24.1253414878,31.1120497112,200,0,-11.1683507373,-24.1253414878,26.5850363944,0.851909199479,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-17.7551020408,190.227054953,-24.0999428984,31.1120497112,200,0,-9.77294504673,-24.0999428984,26.0061089476,0.853873776938,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-16.5306122449,190.214361152,-23.2836858196,31.3095801763,200,0,-9.78563884824,-23.2836858196,25.2564596294,0.853223735775,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-15.306122449,190.214361152,-23.2836858196,31.3095801763,200,0,-9.78563884824,-23.2836858196,25.2564596294,0.845412450945,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-14.0816326531,192.159384173,-17.3909784427,31.3095801763,200,0,-7.84061582657,-17.3909784427,19.0767237159,0.830884697132,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-12.8571428571,195.622723335,-17.6073500067,31.2892866077,200,0,-4.37727666502,-17.6073500067,18.1432997347,0.819057312336,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-11.6326530612,195.594210775,-15.9430039747,31.2892866077,200,0,-4.40578922489,-15.9430039747,16.540566932,0.798606566453,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-10.4081632653,195.594210775,-11.2443969837,31.3511528973,200,0,-4.40578922489,-11.2443969837,12.0767314378,0.77211464983,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-9.18367346939,195.594210775,-9.15606817975,31.3511528973,200,0,-4.40578922489,-9.15606817975,10.1609331858,0.746661332539,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-7.95918367347,195.594210775,-8.99125744146,31.3511528973,200,0,-4.40578922489,-8.99125744146,10.0126764191,0.722883810146,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-6.73469387755,195.555997953,-8.03035712534,31.4053496136,200,0,-4.44400204732,-8.03035712534,9.17800576144,0.701610600912,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-5.51020408163,195.513925421,-8.03035712534,31.4894478285,200,0,-4.48607457912,-8.03035712534,9.19845099405,0.682972829569,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-4.28571428571,195.596208538,-6.49426181602,31.5143284948,200,0,-4.40379146223,-6.49426181602,7.84657987775,0.66099008901,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-3.0612244898,195.648449355,-4.51965459026,31.6161835272,200,0,-4.35155064497,-4.51965459026,6.2740155109,0.637910778601,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-1.83673469388,195.648449355,-2.36696148589,31.6018391932,200,0,-4.35155064497,-2.36696148589,4.9536349978,0.618114251134,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,-0.612244897959,195.648449355,-1.17022490305,31.5820607112,200,0,-4.35155064497,-1.17022490305,4.5061534971,0.601915265149,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,0.612244897959,197.159194874,-0.21241634448,31.2719279341,200,0,-2.84080512555,-0.21241634448,2.84873559053,0.584226605269,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,1.83673469388,197.289827589,2.36685765712,31.2451293848,200,0,-2.71017241117,2.36685765712,3.59820089313,0.566087353532,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,3.0612244898,197.387619235,4.04209673344,31.2451293848,200,0,-2.61238076484,4.04209673344,4.81280368008,0.552382371832,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,4.28571428571,197.355718115,4.57515046353,30.9136213341,200,0,-2.64428188462,4.57515046353,5.28433803322,0.543432127078,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,5.51020408163,197.17934093,4.59699698346,30.7668725556,200,0,-2.82065906994,4.59699698346,5.39337546021,0.539467726208,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,6.73469387755,197.057531845,7.82092837265,30.6083962326,200,0,-2.94246815461,7.82092837265,8.35613783102,0.540603397676,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,7.95918367347,196.840911307,8.87115070785,30.3450153402,200,0,-3.15908869324,8.87115070785,9.41685490241,0.546818777718,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,9.18367346939,196.780271576,9.6930515481,30.3203066386,200,0,-3.21972842384,9.6930515481,10.2138092521,0.557957554555,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,10.4081632653,196.780271576,10.1061803709,30.3023171285,200,0,-3.21972842384,10.1061803709,10.606673975,0.573745197045,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,11.6326530612,196.703895531,15.7662808592,30.2856510774,200,0,-3.29610446923,15.7662808592,16.1071386907,0.589772657818,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,12.8571428571,196.656311441,15.6707626552,30.2856510774,200,0,-3.34368855945,15.6707626552,16.0235156996,0.606119814877,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,14.0816326531,196.656311441,16.4738617003,30.2916407341,200,0,-3.34368855945,16.4738617003,16.8097701502,0.620723516859,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,15.306122449,196.656311441,17.0280229961,30.2611686975,200,0,-3.34368855945,17.0280229961,17.3532077823,0.631167689296,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,16.5306122449,196.656311441,18.6908800257,30.2725664454,200,0,-3.34368855945,18.6908800257,18.9876077829,0.638974275684,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,17.7551020408,196.749915928,20.3020944624,30.3006435951,200,0,-3.25008407217,20.3020944624,20.560595469,0.640032660023,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,18.9795918367,196.749915928,22.2975829563,30.3006435951,200,0,-3.25008407217,22.2975829563,22.5332033269,0.639225823316,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,20.2040816327,196.749915928,23.7620491564,30.2508014147,200,0,-3.25008407217,23.7620491564,23.9832864009,0.635639369123,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,21.4285714286,196.388524193,23.7771102498,29.980942356,200,0,-3.61147580692,23.7771102498,24.049817657,0.628490620333,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,22.6530612245,195.240209555,23.7301274589,29.980942356,200,0,-4.75979044535,23.7301274589,24.2027798878,0.615970121947,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,23.8775510204,195.240209555,23.9390658615,29.980942356,200,0,-4.75979044535,23.9390658615,24.407672552,0.607448253939,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,25.1020408163,192.9819033,23.9390658615,29.980942356,200,0,-7.01809669956,23.9390658615,24.9465940683,0.603067208716,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,26.3265306122,192.417586144,23.9796373316,29.9896159707,200,0,-7.58241385621,23.9796373316,25.1498709031,0.598168305004,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,27.5510204082,189.878261972,26.0126605293,29.9896159707,200,0,-10.1217380283,26.0126605293,27.9125077434,0.593694966152,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,28.7755102041,188.063182691,26.1616010653,29.636505691,200,0,-11.9368173091,26.1616010653,28.75616417,0.593310855432,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,2836.73469388,30,188.206805989,27.7953646533,29.3141043292,200,0,-11.7931940114,27.7953646533,30.1937364564,0.595190686942,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-30,180.092682794,-33.6862859784,30.6600046488,200,0,-19.9073172065,-33.6862859784,39.1288530547,0.930330057469,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-28.7755102041,183.164071183,-32.6567757365,30.6600046488,200,0,-16.8359288172,-32.6567757365,36.7411690157,0.924111370523,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-27.5510204082,183.164071183,-32.4339357526,31.1472103091,200,0,-16.8359288172,-32.4339357526,36.5432440752,0.920414170212,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-26.3265306122,183.164071183,-29.923736369,31.1472103091,200,0,-16.8359288172,-29.923736369,34.3348000929,0.91926370702,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-25.1020408163,183.164071183,-29.3892937738,31.1734900274,200,0,-16.8359288172,-29.3892937738,33.8700322949,0.913754094037,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-23.8775510204,183.076332868,-29.1782267915,31.2263883494,200,0,-16.9236671322,-29.1782267915,33.7309861685,0.90224686933,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-22.6530612245,188.824444196,-28.5214776824,31.2263883494,200,0,-11.1755558043,-28.5214776824,30.6327885888,0.893238613085,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-21.4285714286,188.842948182,-26.1000131785,31.2263883494,200,0,-11.1570518175,-26.1000131785,28.3846876533,0.886760503317,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-20.2040816327,188.911326055,-26.1000131785,31.2052612285,200,0,-11.088673945,-26.1000131785,28.357880347,0.882835451358,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-18.9795918367,188.650575369,-24.0383435052,31.2622476585,200,0,-11.3494246309,-24.0383435052,26.5829155272,0.87372770736,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-17.7551020408,190.04598106,-24.0129449159,31.2622476585,200,0,-9.95401894032,-24.0129449159,25.9943073883,0.864666075444,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-16.5306122449,190.033287258,-23.196687837,31.4820411202,200,0,-9.96671274183,-23.196687837,25.247211519,0.858289929442,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-15.306122449,190.033287258,-23.196687837,31.4820411202,200,0,-9.96671274183,-23.196687837,25.247211519,0.841999971272,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,3020.40816327,-14.0816326531,191.97831028,-17.3039804601,31.4820411202,200,0,-8.02168972017,-17.3039804601,19.0728929565,0.826662002127,1.01189547215,supported,grid,,,,,,,,,,,,
