ball_speed_mph,launch_angle_deg,launch_direction_deg,spin_rate_rpm,spin_axis_deg,predicted_carry_yd,predicted_lateral_yd,predicted_apex_yd,target_distance_yd,target_lateral_yd,forward_error_yd,lateral_error_yd,objective_yd,support_knn_distance,support_threshold,support_category,row_type,source,sample_count,candidate_id,rank,seed,parameter_scenario,mean_miss_distance_yd,median_miss_distance_yd,p90_miss_distance_yd,p95_miss_distance_yd,maximum_miss_distance_yd,probability_within_3yd,probability_within_5yd,simulations,launch_direction_sd_deg,supported_fraction,borderline_fraction,out_of_support_fraction,p90_ci_low,p90_ci_high,robustness_statistical_tie,single_surrogate_parameter_scenario,single_surrogate_p90_miss_distance_yd,deprecated_by,legacy_reason,model_member_count,model_combination_rule,simulation_count,worst_model_mean_miss_yd,objective_prediction_std,decision_space_support,full_model_input_support,joint_model_member_count,joint_simulation_count,joint_mean_miss_distance_yd,joint_median_miss_distance_yd,joint_p90_miss_distance_yd,joint_p95_miss_distance_yd,joint_worst_model_mean_miss_yd,joint_probability_within_3yd,joint_probability_within_5yd,joint_objective_prediction_std,joint_parameter_scenario
99.5918367347,10.612244898,0,2720.78398552,-1.25452917524,104.084843538,-1.88214270685,8.35828010947,200,0,-95.9151564622,-1.88214270685,95.933621324,0.570441914695,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,11.1224489796,0,2720.78398552,-1.25452917524,121.549740572,-2.01104895323,9.28420791348,200,0,-78.4502594283,-2.01104895323,78.4760315145,0.555381167344,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,11.6326530612,0,2720.78398552,-1.25452917524,122.963487393,-2.01439013024,9.53223250672,200,0,-77.0365126067,-2.01439013024,77.062844758,0.549564411668,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,12.1428571429,0,2720.78398552,-1.25452917524,122.932465292,-2.01439013024,9.89989550225,200,0,-77.0675347076,-2.01439013024,77.093856263,0.553018845149,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,12.6530612245,0,2720.78398552,-1.25452917524,123.658771435,-1.96121987484,10.1318741411,200,0,-76.3412285654,-1.96121987484,76.3664164557,0.565754775111,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,13.1632653061,0,2720.78398552,-1.25452917524,123.9230272,-1.72678942196,11.0361470481,200,0,-76.0769728002,-1.72678942196,76.0965675451,0.552389618469,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,13.6734693878,0,2720.78398552,-1.25452917524,123.861726878,-1.73440957099,11.1300705945,200,0,-76.138273122,-1.73440957099,76.1580252538,0.538809037294,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,14.1836734694,0,2720.78398552,-1.25452917524,124.594781264,-1.71382595448,11.8296502202,200,0,-75.4052187358,-1.71382595448,75.4246923228,0.523145245204,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,14.693877551,0,2720.78398552,-1.25452917524,130.641097063,-1.81558466185,14.0453574002,200,0,-69.358902937,-1.81558466185,69.3826618421,0.510849395701,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,15.2040816327,0,2720.78398552,-1.25452917524,136.771877231,-2.00447564842,14.6382638338,200,0,-63.2281227692,-2.00447564842,63.259888014,0.503695023743,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,15.7142857143,0,2720.78398552,-1.25452917524,138.00458372,-2.49235213619,14.7394611299,200,0,-61.9954162803,-2.49235213619,62.0454950737,0.497528245452,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,16.2244897959,0,2720.78398552,-1.25452917524,137.480548714,-2.4791445511,15.8964234708,200,0,-62.5194512861,-2.4791445511,62.5685859424,0.50294930553,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,16.7346938776,0,2720.78398552,-1.25452917524,138.422490225,-2.41605120477,15.8883442095,200,0,-61.5775097751,-2.41605120477,61.624889562,0.516496136934,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,17.2448979592,0,2720.78398552,-1.25452917524,138.739230958,-2.41807121063,16.8525978006,200,0,-61.2607690417,-2.41807121063,61.3084732477,0.533017615721,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,17.7551020408,0,2720.78398552,-1.25452917524,142.676437178,-2.0502066099,17.2579510445,200,0,-57.3235628218,-2.0502066099,57.3602144499,0.544609175443,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,18.2653061224,0,2720.78398552,-1.25452917524,142.926944309,-2.06260215617,17.5815402626,200,0,-57.0730556911,-2.06260215617,57.1103144237,0.559775484118,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,18.7755102041,0,2720.78398552,-1.25452917524,143.205987415,-2.12923020792,17.8418173207,200,0,-56.7940125851,-2.12923020792,56.8339114156,0.56172124275,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,19.2857142857,0,2720.78398552,-1.25452917524,143.429457761,-2.39292557686,18.471432984,200,0,-56.5705422392,-2.39292557686,56.6211298196,0.563994931281,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,19.7959183673,0,2720.78398552,-1.25452917524,143.358700557,-2.15132321825,19.1135852385,200,0,-56.6412994428,-2.15132321825,56.6821399928,0.576635124349,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,20.306122449,0,2720.78398552,-1.25452917524,143.199033882,-2.14425647441,19.9066235175,200,0,-56.8009661182,-2.14425647441,56.8414249275,0.59523938039,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,20.8163265306,0,2720.78398552,-1.25452917524,143.199033882,-1.67452174792,21.4431839588,200,0,-56.8009661182,-1.67452174792,56.8256436396,0.61631189472,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,21.3265306122,0,2720.78398552,-1.25452917524,143.256298324,-1.67452174792,21.9796765733,200,0,-56.7437016762,-1.67452174792,56.7684040907,0.634435702666,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,21.8367346939,0,2720.78398552,-1.25452917524,143.313075596,-1.67452174792,22.908517665,200,0,-56.686924404,-1.67452174792,56.7116515495,0.659645415663,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,22.3469387755,0,2720.78398552,-1.25452917524,143.413190599,-1.25565087954,23.5866349657,200,0,-56.5868094006,-1.25565087954,56.600739017,0.687410585688,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,22.8571428571,0,2720.78398552,-1.25452917524,143.413190599,-1.1423052491,23.5846260404,200,0,-56.5868094006,-1.1423052491,56.5983379563,0.723307286708,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,23.3673469388,0,2720.78398552,-1.25452917524,143.413190599,-1.02629553979,25.545883401,200,0,-56.5868094006,-1.02629553979,56.5961154203,0.765848459591,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,23.8775510204,0,2720.78398552,-1.25452917524,143.413190599,-0.70772296085,25.5745442391,200,0,-56.5868094006,-0.70772296085,56.5912349214,0.812879363219,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,24.387755102,0,2720.78398552,-1.25452917524,143.546324157,-0.66388892726,25.4501151986,200,0,-56.4536758427,-0.66388892726,56.4575793376,0.848394145676,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,24.8979591837,0,2720.78398552,-1.25452917524,143.546324157,-1.55690344398,26.9524703074,200,0,-56.4536758427,-1.55690344398,56.4751402343,0.887526228427,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,25.4081632653,0,2720.78398552,-1.25452917524,143.546324157,-1.55690344398,26.9524703074,200,0,-56.4536758427,-1.55690344398,56.4751402343,0.928443549021,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,25.9183673469,0,2720.78398552,-1.25452917524,143.577728628,-1.55690344398,26.9524703074,200,0,-56.422271372,-1.55690344398,56.4437477061,0.972978713754,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,26.4285714286,0,2720.78398552,-1.25452917524,143.577728628,-1.55690344398,29.6662510419,200,0,-56.422271372,-1.55690344398,56.4437477061,1.01566967018,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,26.9387755102,0,2720.78398552,-1.25452917524,143.577728628,-1.55690344398,29.6662510419,200,0,-56.422271372,-1.55690344398,56.4437477061,1.05445724448,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,27.4489795918,0,2720.78398552,-1.25452917524,143.577728628,-1.55690344398,29.6662510419,200,0,-56.422271372,-1.55690344398,56.4437477061,1.09718173536,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,27.9591836735,0,2720.78398552,-1.25452917524,143.577728628,-1.55690344398,29.6662510419,200,0,-56.422271372,-1.55690344398,56.4437477061,1.14271159521,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,28.4693877551,0,2720.78398552,-1.25452917524,143.577728628,-1.55690344398,29.6662510419,200,0,-56.422271372,-1.55690344398,56.4437477061,1.17344614787,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,28.9795918367,0,2720.78398552,-1.25452917524,143.577728628,-1.55690344398,29.6662510419,200,0,-56.422271372,-1.55690344398,56.4437477061,1.19502066146,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,29.4897959184,0,2720.78398552,-1.25452917524,143.577728628,-1.55690344398,29.6662510419,200,0,-56.422271372,-1.55690344398,56.4437477061,1.22106265055,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5918367347,30,0,2720.78398552,-1.25452917524,143.577728628,-1.55690344398,29.6662510419,200,0,-56.422271372,-1.55690344398,56.4437477061,1.25136074205,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,5,0,2720.78398552,-1.25452917524,73.9051711131,-3.01281944503,2.81574954325,200,0,-126.094828887,-3.01281944503,126.130816825,0.776685349198,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,5.51020408163,0,2720.78398552,-1.25452917524,77.7411441173,-2.08573908977,3.58601762661,200,0,-122.258855883,-2.08573908977,122.276645968,0.769183261601,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,6.02040816327,0,2720.78398552,-1.25452917524,77.7411441173,-1.67219682363,3.58601762661,200,0,-122.258855883,-1.67219682363,122.270291093,0.762659979963,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,6.5306122449,0,2720.78398552,-1.25452917524,80.4055524009,-2.14072591269,3.58601762661,200,0,-119.594447599,-2.14072591269,119.61360543,0.747041406597,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,7.04081632653,0,2720.78398552,-1.25452917524,89.427351206,-1.57419061048,5.07189399011,200,0,-110.572648794,-1.57419061048,110.583853873,0.723032327509,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,7.55102040816,0,2720.78398552,-1.25452917524,110.947189266,-1.22664629189,5.92760692638,200,0,-89.0528107336,-1.22664629189,89.0612584724,0.70478136281,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,8.0612244898,0,2720.78398552,-1.25452917524,110.531434034,-0.952725719033,6.15733501504,200,0,-89.4685659658,-0.952725719033,89.4736384768,0.692741153222,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,8.57142857143,0,2720.78398552,-1.25452917524,115.764056839,-0.568286819415,6.52318565152,200,0,-84.2359431608,-0.568286819415,84.2378600755,0.671940401479,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,9.08163265306,0,2720.78398552,-1.25452917524,117.041213287,-1.67116965818,7.2072822231,200,0,-82.9587867127,-1.67116965818,82.9756175083,0.639033953556,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,9.59183673469,0,2720.78398552,-1.25452917524,117.308009348,-1.80138876208,7.81927438599,200,0,-82.6919906522,-1.80138876208,82.7116093392,0.606198556697,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,10.1020408163,0,2720.78398552,-1.25452917524,117.404425841,-1.89121473274,8.83334997417,200,0,-82.5955741594,-1.89121473274,82.6172231674,0.582624426137,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,10.612244898,0,2720.78398552,-1.25452917524,116.267625907,-1.90771348938,8.83397498604,200,0,-83.7323740928,-1.90771348938,83.7541034336,0.562721049819,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,11.1224489796,0,2720.78398552,-1.25452917524,131.751252119,-2.03661973576,9.67216289216,200,0,-68.2487478808,-2.03661973576,68.2791286357,0.547258404596,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,11.6326530612,0,2720.78398552,-1.25452917524,133.164998941,-2.03996091277,9.90479957585,200,0,-66.8350010592,-2.03996091277,66.8661260064,0.540861940912,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,12.1428571429,0,2720.78398552,-1.25452917524,133.13397684,-2.03996091277,10.1705461859,200,0,-66.8660231601,-2.03996091277,66.8971336739,0.543498421196,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,12.6530612245,0,2720.78398552,-1.25452917524,135.925136571,-1.98679065737,10.4058849138,200,0,-64.0748634293,-1.98679065737,64.1056585693,0.549040274524,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,13.1632653061,0,2720.78398552,-1.25452917524,136.189392336,-1.73861238913,11.1642711645,200,0,-63.8106076641,-1.73861238913,63.8342887757,0.536213509319,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,13.6734693878,0,2720.78398552,-1.25452917524,136.128092014,-1.76346376323,11.2581947109,200,0,-63.8719079859,-1.76346376323,63.8962474188,0.522000947913,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,14.1836734694,0,2720.78398552,-1.25452917524,137.567204742,-1.74288014672,12.0735365053,200,0,-62.4327952576,-1.74288014672,62.457117728,0.513628348972,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,14.693877551,0,2720.78398552,-1.25452917524,140.874570465,-1.84463885409,14.2892436853,200,0,-59.1254295353,-1.84463885409,59.1541977398,0.501192814262,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,15.2040816327,0,2720.78398552,-1.25452917524,142.033840659,-2.03352984066,15.1799758209,200,0,-57.966159341,-2.03352984066,58.0018178367,0.490545865344,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,15.7142857143,0,2720.78398552,-1.25452917524,142.970060751,-2.52140632843,15.3497140158,200,0,-57.0299392489,-2.52140632843,57.0856502162,0.489069550674,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,16.2244897959,0,2720.78398552,-1.25452917524,142.446025745,-2.50819874335,16.5412300084,200,0,-57.5539742547,-2.50819874335,57.608601905,0.494754638523,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,16.7346938776,0,2720.78398552,-1.25452917524,143.493556275,-2.44510539701,16.5380726917,200,0,-56.5064437251,-2.44510539701,56.5593203889,0.511863037148,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,17.2448979592,0,2720.78398552,-1.25452917524,143.493556275,-2.44712540287,17.7580111439,200,0,-56.5064437251,-2.44712540287,56.5594077514,0.537934680164,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,17.7551020408,0,2720.78398552,-1.25452917524,147.827259721,-2.07926080214,18.2238766457,200,0,-52.1727402794,-2.07926080214,52.2141566412,0.561747236523,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,18.2653061224,0,2720.78398552,-1.25452917524,148.077766851,-2.10048960694,18.5474658638,200,0,-51.9222331487,-2.10048960694,51.9647029409,0.584762922156,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,18.7755102041,0,2720.78398552,-1.25452917524,148.356809957,-2.16711765869,18.8666277045,200,0,-51.6431900427,-2.16711765869,51.6886397261,0.599197714472,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,19.2857142857,0,2720.78398552,-1.25452917524,148.580280303,-2.43081302763,19.1762465809,200,0,-51.4197196968,-2.43081302763,51.4771446923,0.607187757162,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,19.7959183673,0,2720.78398552,-1.25452917524,148.552434026,-2.18921066902,19.8550699464,200,0,-51.4475659743,-2.18921066902,51.4941228495,0.616951542083,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,20.306122449,0,2720.78398552,-1.25452917524,148.39276735,-2.18214392518,20.6481082254,200,0,-51.6072326497,-2.18214392518,51.6533465893,0.631529868109,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,20.8163265306,0,2720.78398552,-1.25452917524,148.39276735,-1.71240919869,22.1516627015,200,0,-51.6072326497,-1.71240919869,51.6356350501,0.648312315454,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,21.3265306122,0,2720.78398552,-1.25452917524,148.450031792,-1.71240919869,22.5511454687,200,0,-51.5499682077,-1.71240919869,51.5784021416,0.663515416046,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,21.8367346939,0,2720.78398552,-1.25452917524,148.506809064,-1.71240919869,23.4211017779,200,0,-51.4931909355,-1.71240919869,51.5216562038,0.683649623522,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,22.3469387755,0,2720.78398552,-1.25452917524,148.663913573,-1.29353833031,24.0992190785,200,0,-51.3360864269,-1.29353833031,51.3523807729,0.707880957427,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,22.8571428571,0,2720.78398552,-1.25452917524,148.663913573,-1.18019269987,24.0972101533,200,0,-51.3360864269,-1.18019269987,51.349650675,0.740379150594,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,23.3673469388,0,2720.78398552,-1.25452917524,148.663913573,-1.06418299056,25.7879578875,200,0,-51.3360864269,-1.06418299056,51.347115353,0.780142841691,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,23.8775510204,0,2720.78398552,-1.25452917524,148.663913573,-0.745610411619,25.8166187256,200,0,-51.3360864269,-0.745610411619,51.3415008012,0.826158494017,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,24.387755102,0,2720.78398552,-1.25452917524,148.718346787,-0.701776378029,25.6921896851,200,0,-51.2816532133,-0.701776378029,51.2864548041,0.877475161107,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,24.8979591837,0,2720.78398552,-1.25452917524,148.718346787,-1.59479089475,27.1012024398,200,0,-51.2816532133,-1.59479089475,51.3064451534,0.916147918808,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,25.4081632653,0,2720.78398552,-1.25452917524,148.718346787,-1.59479089475,27.1012024398,200,0,-51.2816532133,-1.59479089475,51.3064451534,0.959194103523,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,25.9183673469,0,2720.78398552,-1.25452917524,148.749751257,-1.59479089475,27.1012024398,200,0,-51.2502487426,-1.59479089475,51.2750558671,1.00634271201,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,26.4285714286,0,2720.78398552,-1.25452917524,148.749751257,-1.59479089475,29.6662510419,200,0,-51.2502487426,-1.59479089475,51.2750558671,1.04769274292,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,26.9387755102,0,2720.78398552,-1.25452917524,148.749751257,-1.59479089475,29.6662510419,200,0,-51.2502487426,-1.59479089475,51.2750558671,1.08586789996,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,27.4489795918,0,2720.78398552,-1.25452917524,148.749751257,-1.59479089475,29.6662510419,200,0,-51.2502487426,-1.59479089475,51.2750558671,1.12788493787,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,27.9591836735,0,2720.78398552,-1.25452917524,148.749751257,-1.59479089475,29.6662510419,200,0,-51.2502487426,-1.59479089475,51.2750558671,1.17348989743,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,28.4693877551,0,2720.78398552,-1.25452917524,148.749751257,-1.59479089475,29.6662510419,200,0,-51.2502487426,-1.59479089475,51.2750558671,1.21530416959,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,28.9795918367,0,2720.78398552,-1.25452917524,148.749751257,-1.59479089475,29.6662510419,200,0,-51.2502487426,-1.59479089475,51.2750558671,1.2403198851,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,29.4897959184,0,2720.78398552,-1.25452917524,148.749751257,-1.59479089475,29.6662510419,200,0,-51.2502487426,-1.59479089475,51.2750558671,1.26593464561,1.01189547215,out_of_support,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.816326531,30,0,2720.78398552,-1.25452917524,148.749751257,-1.59479089475,29.6662510419,200,0,-51.2502487426,-1.59479089475,51.2750558671,1.29566444187,1.01189547215,out_of_support,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.040816327,5,0,2720.78398552,-1.25452917524,73.7412448994,-3.01281944503,2.81574954325,200,0,-126.258755101,-3.01281944503,126.294696328,0.743068824869,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.040816327,5.51020408163,0,2720.78398552,-1.25452917524,77.5772179036,-2.08573908977,3.58601762661,200,0,-122.422782096,-2.08573908977,122.440548364,0.735589594172,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.040816327,6.02040816327,0,2720.78398552,-1.25452917524,77.5772179036,-1.67219682363,3.58601762661,200,0,-122.422782096,-1.67219682363,122.434201996,0.732467713935,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.040816327,6.5306122449,0,2720.78398552,-1.25452917524,80.2416261872,-2.14072591269,3.58601762661,200,0,-119.758373813,-2.14072591269,119.777505425,0.720039928555,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.040816327,7.04081632653,0,2720.78398552,-1.25452917524,89.2634249922,-1.57419061048,5.07189399011,200,0,-110.736575008,-1.57419061048,110.747763501,0.70187477212,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.040816327,7.55102040816,0,2720.78398552,-1.25452917524,110.783263053,-1.22664629189,5.92760692638,200,0,-89.2167369474,-1.22664629189,89.2251691658,0.685061975346,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
