candidate_id,nominal_rank,objective_yd,support_category,selection_method,cluster_id,selected_for_robustness,ball_speed_mph,launch_angle_deg,spin_rate_rpm,spin_axis_deg,launch_direction_deg,predicted_carry_yd,predicted_lateral_yd,predicted_apex_yd,support_knn_distance,support_threshold,source,rank,seed
local_2030_00135,47,0.0892076672872,supported,all_supported_near_optimal,-1,True,127.904471807,12.7020787425,4051.62511233,0.410785394117,0,199.910908505,0.00455119158032,22.1748708399,0.423108304946,1.01189547215,local_refinement,50,2030
local_2030_04792,48,0.0892076672872,supported,all_supported_near_optimal,-1,True,127.999477041,12.7047220809,4033.38100606,0.56241202732,0,199.910908505,0.00455119158032,22.14895225,0.423282469791,1.01189547215,local_refinement,51,2030
local_2030_04104,49,0.0892076672872,supported,all_supported_near_optimal,-1,True,128.049198996,12.9392112424,4062.23778234,0.451798098169,0,199.910908505,0.00455119158032,23.4221887786,0.431472565997,1.01189547215,local_refinement,52,2030
local_2026_03344,50,0.0914303096871,supported,all_supported_near_optimal,-1,True,122.078376715,20.0830490689,2677.12086596,-2.21501005974,0,199.937855263,0.0670636505067,30.8855931585,0.674150212493,1.01189547215,local_refinement,53,2026
local_2026_02045,51,0.0922914778777,supported,all_supported_near_optimal,-1,True,121.09295889,19.7964047276,2571.41415844,-0.499679711875,0,200.074757409,-0.054120668343,29.023451341,0.652885689868,1.01189547215,local_refinement,54,2026
local_2026_02304,52,0.092509337171,supported,all_supported_near_optimal,-1,True,121.052498063,18.9319781789,2343.13108307,0.730846562795,0,200.004343816,0.0924072980219,27.4911718074,0.608263647288,1.01189547215,local_refinement,55,2026
local_2026_03392,53,0.0969315192873,supported,all_supported_near_optimal,-1,True,120.651786046,18.6235660887,2440.75971526,0.738856649373,0,199.92289829,0.058745601285,27.1696560032,0.575200852926,1.01189547215,local_refinement,56,2026
local_2026_04482,54,0.0969315192873,supported,all_supported_near_optimal,-1,True,120.501068106,18.629176909,2409.39067083,0.59429917818,0,199.92289829,0.058745601285,27.1696560032,0.58209302675,1.01189547215,local_refinement,57,2026
local_2026_03204,55,0.0969315192873,supported,all_supported_near_optimal,-1,True,120.672228494,18.6778745314,2410.46166694,0.547803633695,0,199.92289829,0.058745601285,27.2026863429,0.585085364931,1.01189547215,local_refinement,58,2026
local_2026_01146,56,0.103448563876,supported,all_supported_near_optimal,-1,True,121.279886827,20.0367652461,2628.72527925,-0.483951484704,0,199.948789645,0.0898838411642,29.1005015796,0.651168628374,1.01189547215,local_refinement,59,2026
local_2026_01632,57,0.103730815621,supported,all_supported_near_optimal,-1,True,122.098110841,19.583724767,2649.22188579,-1.58289381856,0,199.98135576,-0.102041532914,30.7887644378,0.644214688616,1.01189547215,local_refinement,60,2026
local_2026_04695,58,0.103730815621,supported,all_supported_near_optimal,-1,True,122.056431083,19.629763601,2668.5254057,-1.91293496001,0,199.98135576,-0.102041532914,30.8085429199,0.649433904413,1.01189547215,local_refinement,61,2026
sampling_003144,59,0.104360023163,supported,all_supported_near_optimal,-1,True,126.036785657,26.543007618,4779.91322804,-1.42575008583,0,200.102490205,0.0196665264269,37.287374413,0.996316977092,1.01189547215,lhs,62,
local_2026_04597,60,0.104579253792,supported,all_supported_near_optimal,-1,True,122.463958866,20.1096327359,2394.06745328,-2.13927348029,0,200.104579177,0.000126597893506,29.0353544876,0.728219818606,1.01189547215,local_refinement,63,2026
local_2026_03680,61,0.104620074596,supported,all_supported_near_optimal,-1,True,122.336468222,20.4346341392,2339.07795519,-2.20918079219,0,200.104579177,-0.00292501482527,29.5307335484,0.761186533828,1.01189547215,local_refinement,64,2026
local_2026_01213,62,0.104657502978,supported,all_supported_near_optimal,-1,True,122.333198053,19.945886994,2403.20076112,-1.28610226384,0,200.104579177,0.00404828764462,29.0155760056,0.704332960984,1.01189547215,local_refinement,65,2026
local_2026_02954,63,0.104657502978,supported,all_supported_near_optimal,-1,True,122.322342461,20.0081123984,2403.34109325,-1.26230920771,0,200.104579177,0.00404828764462,29.0155760056,0.709148433136,1.01189547215,local_refinement,66,2026
local_2026_03459,64,0.106326951057,supported,all_supported_near_optimal,-1,True,119.402321722,20.2454543496,2581.95400177,-0.0821345380532,0,200.073657096,0.0766815018997,28.4443833798,0.669881793593,1.01189547215,local_refinement,67,2026
local_2026_02359,65,0.107005592265,supported,all_supported_near_optimal,-1,True,119.270690376,20.168391336,2613.11074317,-0.282470073338,0,199.991189829,-0.106642288381,28.4443833798,0.66291080231,1.01189547215,local_refinement,68,2026
local_2026_03773,66,0.10840129292,supported,all_supported_near_optimal,-1,True,120.968276804,18.6870105553,2493.57300893,0.579067868197,0,199.92289829,-0.076198205659,27.2035879084,0.573987991242,1.01189547215,local_refinement,69,2026
local_2026_02569,67,0.109747717835,supported,all_supported_near_optimal,-1,True,122.378054775,20.4047247301,2475.82470993,-1.08930217307,0,200.104579177,-0.0332829877442,28.9945266081,0.71497809658,1.01189547215,local_refinement,70,2026
local_2026_02685,68,0.112217188035,supported,all_supported_near_optimal,-1,True,122.48986277,20.2270185175,2343.68259423,-1.94812411046,0,200.104579177,0.0406926651105,29.0143050901,0.745478570571,1.01189547215,local_refinement,71,2026
local_2026_03484,69,0.115812525523,supported,all_supported_near_optimal,-1,True,122.436761251,20.5311079239,2356.09550076,-1.51860014772,0,200.104579177,0.0497567761353,29.6261037689,0.757436285349,1.01189547215,local_refinement,72,2026
local_2026_03781,70,0.118976707165,supported,all_supported_near_optimal,-1,True,121.599433877,20.317445977,2618.44953834,-0.641600772833,0,199.948789645,-0.10739160294,29.0931611318,0.669244423555,1.01189547215,local_refinement,73,2026
local_2026_03193,71,0.125711709318,supported,all_supported_near_optimal,-1,True,122.312827021,19.8505097587,2448.07071434,-1.59475037655,0,200.104579177,-0.0697612325223,29.0155760056,0.691598433924,1.01189547215,local_refinement,74,2026
local_2026_02050,72,0.125888695126,supported,all_supported_near_optimal,-1,True,120.35494046,19.4772130222,2336.27274585,0.152852523171,0,199.875941147,-0.0213860809604,28.0592060154,0.654534097734,1.01189547215,local_refinement,75,2026
local_2029_04837,73,0.127415498821,supported,all_supported_near_optimal,-1,True,126.055283247,21.0000959134,4704.82115201,-1.04196117704,0,200.124941727,-0.0249854787981,35.6933313793,0.769489848526,1.01189547215,local_refinement,76,2029
local_2027_01916,74,0.127415498821,supported,all_supported_near_optimal,-1,True,126.061370509,21.1156278589,4650.72567927,-0.916491227382,0,200.124941727,-0.0249854787981,35.7515044283,0.771787729726,1.01189547215,local_refinement,77,2027
local_2029_04026,75,0.127415498821,supported,all_supported_near_optimal,-1,True,126.489433881,20.9427129392,4668.89538821,-0.914172769685,0,200.124941727,-0.0249854787981,35.6933313793,0.772953894025,1.01189547215,local_refinement,78,2029
local_2027_02060,76,0.127415498821,supported,all_supported_near_optimal,-1,True,126.102360081,21.1590885315,4658.792886,-1.12768648141,0,200.124941727,-0.0249854787981,35.7515044283,0.776006796998,1.01189547215,local_refinement,79,2027
local_2029_04379,77,0.127415498821,supported,all_supported_near_optimal,-1,True,126.216343771,21.2079441481,4629.7199428,-1.16752786171,0,200.124941727,-0.0249854787981,35.7515044283,0.776089924433,1.01189547215,local_refinement,80,2029
local_2027_03596,78,0.127415498821,supported,all_supported_near_optimal,-1,True,125.956476695,21.3387399374,4632.83818586,-1.16761608762,0,200.124941727,-0.0249854787981,35.9639814355,0.779715939519,1.01189547215,local_refinement,81,2027
local_2027_03233,79,0.127415498821,supported,all_supported_near_optimal,-1,True,126.154532195,21.1677001931,4690.78852193,-1.17761992965,0,200.124941727,-0.0249854787981,35.7515044283,0.779973277793,1.01189547215,local_refinement,82,2027
local_2029_03126,80,0.127415498821,supported,all_supported_near_optimal,-1,True,126.007604334,21.3360218417,4637.40831885,-0.903030346201,0,200.124941727,-0.0249854787981,35.9639814355,0.780571979338,1.01189547215,local_refinement,83,2029
local_2027_03572,81,0.127415498821,supported,all_supported_near_optimal,-1,True,126.392114787,21.2098086467,4662.73592479,-1.18792890762,0,200.124941727,-0.0249854787981,35.7515044283,0.783711459168,1.01189547215,local_refinement,84,2027
local_2029_02136,82,0.127415498821,supported,all_supported_near_optimal,-1,True,126.232604445,21.2182392567,4712.17382343,-1.40814950442,0,200.124941727,-0.0249854787981,35.9872218123,0.786915400699,1.01189547215,local_refinement,85,2029
local_2027_02513,83,0.127415498821,supported,all_supported_near_optimal,-1,True,126.053878631,21.4743807039,4661.82938981,-1.14663863884,0,200.124941727,-0.0249854787981,35.9639814355,0.792561862992,1.01189547215,local_refinement,86,2027
local_2027_02017,84,0.127415498821,supported,all_supported_near_optimal,-1,True,125.963023637,21.7594959361,4639.24343908,-1.21268210959,0,200.124941727,-0.0249854787981,36.0281735211,0.802802349897,1.01189547215,local_refinement,87,2027
local_2027_04856,85,0.127415498821,supported,all_supported_near_optimal,-1,True,126.544465884,21.6456302147,4631.04400718,-1.03596116522,0,200.124941727,-0.0249854787981,36.0281735211,0.806280229512,1.01189547215,local_refinement,88,2027
local_2029_04488,86,0.127415498821,supported,all_supported_near_optimal,-1,True,126.40445946,21.7060244786,4681.10147531,-1.38170262618,0,200.124941727,-0.0249854787981,36.0281735211,0.815308220086,1.01189547215,local_refinement,89,2029
local_2028_02359,87,0.127784008775,supported,all_supported_near_optimal,-1,True,130.829996695,11.7537511977,6222.69127112,-0.278733242671,0,199.996367899,0.127732379362,23.9058895912,0.878717106561,1.01189547215,local_refinement,90,2028
local_2028_03926,88,0.127784008775,supported,all_supported_near_optimal,-1,True,130.721221878,11.7142730435,6272.85473047,-0.420107575048,0,199.996367899,0.127732379362,23.9058895912,0.893782373549,1.01189547215,local_refinement,91,2028
local_2028_04865,89,0.127784008775,supported,all_supported_near_optimal,-1,True,130.400349588,11.8613480514,6345.78529973,-0.29053246358,0,199.996367899,0.127732379362,24.1619805791,0.905262837357,1.01189547215,local_refinement,92,2028
local_2028_04383,90,0.127784008775,supported,all_supported_near_optimal,-1,True,130.716910144,11.7573278599,6335.98149456,-0.440881265734,0,199.996367899,0.127732379362,24.0702842731,0.91217001845,1.01189547215,local_refinement,93,2028
local_2026_01759,91,0.130902002725,supported,all_supported_near_optimal,-1,True,120.486946002,19.1330235635,2416.94794367,0.11110120366,0,199.87410629,0.035862349283,27.6772949655,0.617658344003,1.01189547215,local_refinement,94,2026
local_2026_00552,92,0.131651412529,supported,all_supported_near_optimal,-1,True,120.585229721,18.8163944411,2498.63414792,0.408797910944,0,199.92289829,-0.106711858104,27.2160977131,0.583025743847,1.01189547215,local_refinement,95,2026
local_2026_04917,93,0.133540672583,supported,all_supported_near_optimal,-1,True,119.192740432,19.6215225652,2628.49113408,-0.441582463321,0,200.034690327,-0.128956164916,28.6391312085,0.642922355167,1.01189547215,local_refinement,96,2026
local_2026_01066,94,0.133818191689,supported,all_supported_near_optimal,-1,True,122.19284791,19.2831700406,2549.98131692,-0.674215341874,0,200.104675952,-0.0833681799978,28.6053283642,0.626135021091,1.01189547215,local_refinement,97,2026
local_2028_03409,95,0.134243954251,supported,all_supported_near_optimal,-1,True,130.652600741,11.613621228,6468.62097767,-0.593557403059,0,199.958697718,0.127732379362,24.0702842731,0.958019728872,1.01189547215,local_refinement,98,2028
local_2026_04122,96,0.135163664973,supported,all_supported_near_optimal,-1,True,119.237645125,20.5772873275,2599.66844279,-0.331659275213,0,199.991189829,0.134876229278,29.3048312395,0.675128250161,1.01189547215,local_refinement,99,2026
local_2030_02712,97,0.138149440526,supported,all_supported_near_optimal,-1,True,128.412500942,12.6462809484,3801.86998477,0.505285379683,0,200.135868038,0.0250028821333,21.8841152046,0.413795260353,1.01189547215,local_refinement,100,2030
local_2029_00893,98,0.143466552383,supported,all_supported_near_optimal,-1,True,126.389348981,21.9285878812,4782.21848308,-1.52566113713,0,199.982499513,-0.14239517054,35.9806009045,0.82908494209,1.01189547215,local_refinement,101,2029
local_2028_02868,99,0.144194663206,supported,all_supported_near_optimal,-1,True,130.512533572,11.3673985974,6240.15691602,-0.404290410557,0,200.140106361,-0.0340926454813,23.9058895912,0.887106743873,1.01189547215,local_refinement,102,2028
local_2026_01391,100,0.144823120233,supported,all_supported_near_optimal,-1,True,122.615166839,19.5456293807,2734.70365497,-1.86013027074,0,199.923905547,-0.12322081985,32.6520797076,0.640127218275,1.01189547215,local_refinement,103,2026
local_2026_03330,101,0.146904805968,supported,all_supported_near_optimal,-1,True,122.404310882,19.8044304764,2475.73103455,-1.07120234835,0,200.104579177,-0.10317081816,28.9633969382,0.6794792832,1.01189547215,local_refinement,104,2026
local_2026_00678,102,0.147277048687,supported,all_supported_near_optimal,-1,True,120.343541314,19.136080514,2364.62364587,0.285392173725,0,199.87410629,0.0764284165,27.6772949655,0.623480698519,1.01189547215,local_refinement,105,2026
local_2026_04986,103,0.148721403546,supported,all_supported_near_optimal,-1,True,121.315499914,20.0184128134,2567.5364334,-0.130280493494,0,200.031256911,0.145399660796,28.8546639147,0.657999329796,1.01189547215,local_refinement,106,2026
local_2026_01563,104,0.14968503448,supported,all_supported_near_optimal,-1,True,122.369168731,20.080279894,2475.53639687,-2.23910601944,0,200.104579177,-0.107092507911,29.0353544876,0.712948746008,1.01189547215,local_refinement,107,2026
local_2027_04563,105,0.150387205289,supported,all_supported_near_optimal,-1,True,126.139633902,21.8712488099,4759.05122589,-2.16900046173,0,199.951627209,-0.14239517054,35.9806009045,0.822234184271,1.01189547215,local_refinement,108,2027
local_2029_03124,106,0.150387205289,supported,all_supported_near_optimal,-1,True,126.100896851,21.9262289247,4765.55326128,-2.0462931017,0,199.951627209,-0.14239517054,35.9806009045,0.822704332966,1.01189547215,local_refinement,109,2029
local_2029_04568,107,0.150387205289,supported,all_supported_near_optimal,-1,True,126.072822137,21.9258111925,4735.40658449,-2.37772154104,0,199.951627209,-0.14239517054,35.9806009045,0.822776354417,1.01189547215,local_refinement,110,2029
local_2026_03091,108,0.15051802943,supported,all_supported_near_optimal,-1,True,119.360953961,20.4502771347,2603.42127889,-0.385982103027,0,199.991189829,-0.150259968317,28.9608118381,0.671296523882,1.01189547215,local_refinement,111,2026
local_2026_04631,109,0.152234445199,supported,all_supported_near_optimal,-1,True,120.557418981,19.3109634908,2427.32263879,0.135417948899,0,199.875941147,-0.0882311011113,28.0592060154,0.627964267393,1.01189547215,local_refinement,112,2026
local_2026_01655,110,0.154432612956,supported,all_supported_near_optimal,-1,True,119.231429027,19.5973540161,2644.11697861,-0.768742409229,0,200.034690327,-0.150485923529,30.3660850552,0.642212691789,1.01189547215,local_refinement,113,2026
local_2030_03580,111,0.155005072284,supported,all_supported_near_optimal,-1,True,129.471804536,12.9810320553,3842.34460578,-0.144141779633,0,199.876913438,-0.0942139629182,23.3770208759,0.45223292124,1.01189547215,local_refinement,114,2030
local_2026_00773,112,0.156167650136,supported,all_supported_near_optimal,-1,True,120.867998842,18.9782418446,2344.29418462,0.117751415551,0,199.87410629,0.0924072980219,27.4911718074,0.61927826897,1.01189547215,local_refinement,115,2026
local_2026_03128,113,0.163458331254,supported,all_supported_near_optimal,-1,True,122.31686494,19.6771840059,2340.17650713,-1.67600588231,0,200.104579177,-0.125625720932,28.9831754202,0.698860941009,1.01189547215,local_refinement,118,2026
local_2026_02288,114,0.167778090063,supported,all_supported_near_optimal,-1,True,121.229198041,20.0955036694,2621.84472659,-0.335067571855,0,199.948789645,0.15977167158,28.840954965,0.653082280561,1.01189547215,local_refinement,119,2026
local_2026_03267,115,0.167778090063,supported,all_supported_near_optimal,-1,True,121.52440253,20.173826034,2627.381418,-0.461859538286,0,199.948789645,0.15977167158,29.0931611318,0.657769618933,1.01189547215,local_refinement,120,2026
local_2026_04298,116,0.167778090063,supported,all_supported_near_optimal,-1,True,121.519295194,20.2420846734,2619.08773228,-0.458635806488,0,199.948789645,0.15977167158,29.0931611318,0.662644365352,1.01189547215,local_refinement,121,2026
local_2029_02651,117,0.172446404374,supported,all_supported_near_optimal,-1,True,126.277818652,21.2021333349,4792.23718207,-1.0380574077,0,199.829373249,-0.0249854787981,35.7039318116,0.789974678956,1.01189547215,local_refinement,122,2029
local_2026_00696,118,0.181789587781,supported,all_supported_near_optimal,-1,True,122.316468375,20.0329224267,2501.46276376,-1.7927759234,0,199.958461896,-0.176980338327,29.0836194297,0.700292479259,1.01189547215,local_refinement,123,2026
local_2027_02644,119,0.183428647938,supported,all_supported_near_optimal,-1,True,126.143289523,21.7752305079,4650.91388749,-1.38671327514,0,200.181718999,-0.0249854787981,36.0281735211,0.809610398667,1.01189547215,local_refinement,124,2027
local_2029_03983,120,0.183428647938,supported,all_supported_near_optimal,-1,True,126.262814745,21.7673405744,4646.50710286,-1.25497692688,0,200.181718999,-0.0249854787981,36.0281735211,0.811711074108,1.01189547215,local_refinement,125,2029
local_2030_01834,121,0.186629328427,supported,all_supported_near_optimal,-1,True,128.197178949,12.8105226022,3821.69845904,0.732080391718,0,200.184946917,0.0250028821333,22.3752896938,0.409772486257,1.01189547215,local_refinement,126,2030
local_2027_01673,122,0.189438168758,supported,all_supported_near_optimal,-1,True,126.470484069,20.9064208649,4694.12472774,-1.84384377838,0,200.124941727,-0.14239517054,35.6933313793,0.776878676757,1.01189547215,local_refinement,127,2027
local_2027_02566,123,0.189438168758,supported,all_supported_near_optimal,-1,True,126.458264904,20.964866983,4685.25821999,-1.72861906572,0,200.124941727,-0.14239517054,35.6933313793,0.777524611566,1.01189547215,local_refinement,128,2027
local_2027_03634,124,0.189438168758,supported,all_supported_near_optimal,-1,True,126.340106263,20.9602671269,4692.53582777,-2.24932793372,0,200.124941727,-0.14239517054,35.6933313793,0.77837517439,1.01189547215,local_refinement,129,2027
local_2029_03285,125,0.189438168758,supported,all_supported_near_optimal,-1,True,126.315175808,21.0543583372,4686.16851838,-2.36171428425,0,200.124941727,-0.14239517054,35.7477897744,0.781773714057,1.01189547215,local_refinement,130,2029
local_2027_01446,126,0.189438168758,supported,all_supported_near_optimal,-1,True,125.95938531,21.2530846004,4689.49474167,-2.10428262485,0,200.124941727,-0.14239517054,35.9872218123,0.785963577635,1.01189547215,local_refinement,131,2027
local_2029_01564,127,0.189438168758,supported,all_supported_near_optimal,-1,True,126.402851892,21.1111625198,4715.22285002,-1.67810307373,0,200.124941727,-0.14239517054,35.7515044283,0.787900326072,1.01189547215,local_refinement,132,2029
local_2027_03828,128,0.189438168758,supported,all_supported_near_optimal,-1,True,126.49628911,21.2772302983,4674.0403384,-1.80016291968,0,200.124941727,-0.14239517054,35.9872218123,0.791950054815,1.01189547215,local_refinement,133,2027
local_2027_01450,129,0.189438168758,supported,all_supported_near_optimal,-1,True,125.991930999,21.4879466618,4671.2562797,-1.64712198892,0,200.124941727,-0.14239517054,36.0281735211,0.795035331963,1.01189547215,local_refinement,134,2027
local_2029_02449,130,0.189438168758,supported,all_supported_near_optimal,-1,True,126.179521193,21.3354446933,4710.60418584,-1.87840131615,0,200.124941727,-0.14239517054,35.9639814355,0.79507556178,1.01189547215,local_refinement,135,2029
local_2027_02469,131,0.189438168758,supported,all_supported_near_optimal,-1,True,126.421918874,21.356727574,4677.95213003,-1.70673137641,0,200.124941727,-0.14239517054,35.9639814355,0.795377640869,1.01189547215,local_refinement,136,2027
local_2029_01190,132,0.189438168758,supported,all_supported_near_optimal,-1,True,125.966756637,21.5541114301,4665.3438502,-1.77948788961,0,200.124941727,-0.14239517054,36.0281735211,0.798045419413,1.01189547215,local_refinement,137,2029
local_2029_01632,133,0.189438168758,supported,all_supported_near_optimal,-1,True,125.977966102,21.5413901622,4660.625334,-2.33889258178,0,200.124941727,-0.14239517054,36.0281735211,0.798768400697,1.01189547215,local_refinement,138,2029
local_2029_02906,134,0.189438168758,supported,all_supported_near_optimal,-1,True,126.127399623,21.5212330862,4685.26178683,-2.27948277372,0,200.124941727,-0.14239517054,36.0281735211,0.803118173461,1.01189547215,local_refinement,139,2029
local_2027_02466,135,0.189438168758,supported,all_supported_near_optimal,-1,True,126.368922386,21.4967126891,4691.8326125,-1.89258935466,0,200.124941727,-0.14239517054,36.0281735211,0.805052814411,1.01189547215,local_refinement,140,2027
local_2029_02746,136,0.189438168758,supported,all_supported_near_optimal,-1,True,125.997129405,21.7304808455,4669.52538216,-1.82203920145,0,200.124941727,-0.14239517054,36.0281735211,0.807133326587,1.01189547215,local_refinement,141,2029
local_2029_00746,137,0.189438168758,supported,all_supported_near_optimal,-1,True,126.397485777,21.635954286,4659.2303495,-1.55275266293,0,200.124941727,-0.14239517054,36.0281735211,0.808041031573,1.01189547215,local_refinement,142,2029
local_2029_01533,138,0.189438168758,supported,all_supported_near_optimal,-1,True,126.166074521,21.6729462716,4661.6912531,-2.00620154117,0,200.124941727,-0.14239517054,36.0281735211,0.808340301961,1.01189547215,local_refinement,143,2029
local_2027_00732,139,0.189438168758,supported,all_supported_near_optimal,-1,True,126.2978206,21.6104675354,4679.30777571,-1.87631122352,0,200.124941727,-0.14239517054,36.0281735211,0.808687190955,1.01189547215,local_refinement,144,2027
local_2027_02445,140,0.189438168758,supported,all_supported_near_optimal,-1,True,126.557246214,21.6167030831,4653.64660707,-2.30448856673,0,200.124941727,-0.14239517054,36.0281735211,0.810928349222,1.01189547215,local_refinement,145,2027
local_2027_00541,141,0.189438168758,supported,all_supported_near_optimal,-1,True,126.131472153,21.7336033489,4687.16726658,-1.70558912975,0,200.124941727,-0.14239517054,36.0281735211,0.812626141633,1.01189547215,local_refinement,146,2027
local_2026_03522,142,0.190662103811,supported,all_supported_near_optimal,-1,True,122.176436186,20.2486326462,2393.64980885,-2.05250517467,0,199.809337938,0.000126597893506,29.0143050901,0.737712447549,1.01189547215,local_refinement,147,2026
local_2026_01054,143,0.191280554762,supported,all_supported_near_optimal,-1,True,119.359814512,19.8422240363,2566.37863619,-0.514001122025,0,200.073657096,-0.176530118797,28.6915311466,0.662737791955,1.01189547215,local_refinement,148,2026
local_2026_02883,144,0.191699711473,supported,all_supported_near_optimal,-1,True,122.816345554,19.5809236176,2709.308888,-2.24333427464,0,199.853148344,-0.12322081985,33.135909604,0.650272599857,1.01189547215,local_refinement,149,2026
local_2026_03657,145,0.192884368158,supported,all_supported_near_optimal,-1,True,122.257653333,19.8494552496,2360.0740806,-2.10200532403,0,199.809337938,-0.0291951653052,29.0353544876,0.711536620307,1.01189547215,local_refinement,150,2026
local_2026_01404,146,0.193289488027,supported,all_supported_near_optimal,-1,True,122.745951293,20.1882093149,2695.50314509,-1.52318504277,0,199.809647847,0.0335690910209,33.1513596379,0.668051081244,1.01189547215,local_refinement,151,2026
local_2026_03472,147,0.193545289469,supported,all_supported_near_optimal,-1,True,122.304153654,20.2746875192,2467.88603342,-1.46106966659,0,199.809337938,-0.0332829877442,28.9945266081,0.715189766239,1.01189547215,local_refinement,152,2026
local_2026_02203,148,0.194009022864,supported,all_supported_near_optimal,-1,True,122.639871918,19.9179452847,2700.87743841,-1.03370613456,0,199.809647847,0.0374907807721,33.1724090354,0.646448085447,1.01189547215,local_refinement,153,2026
local_2026_02990,149,0.195140222716,supported,all_supported_near_optimal,-1,True,121.260907659,20.2336706346,2562.2910806,0.0640800718754,0,200.031256911,0.192620642737,28.7908383325,0.666767187079,1.01189547215,local_refinement,154,2026
local_2026_02294,150,0.195170034897,supported,all_supported_near_optimal,-1,True,122.884660979,20.2386963315,2737.44645642,-2.15472366514,0,199.809647847,0.0430975661917,33.1711381199,0.675774218206,1.01189547215,local_refinement,155,2026
local_2026_04302,151,0.195170034897,supported,all_supported_near_optimal,-1,True,122.653311798,20.3784857194,2709.00128669,-2.29521215544,0,199.809647847,0.0430975661917,33.1711381199,0.687924661448,1.01189547215,local_refinement,156,2026
local_2026_02084,152,0.195170034897,supported,all_supported_near_optimal,-1,True,123.068276522,20.3923485555,2722.32108584,-2.34405722605,0,199.809647847,0.0430975661917,33.1711381199,0.690994478674,1.01189547215,local_refinement,157,2026
local_2026_00680,153,0.195812314378,supported,all_supported_near_optimal,-1,True,122.23224782,19.9951917793,2370.64584731,-1.01585726233,0,199.809337938,0.0446143548616,29.0155760056,0.711580915767,1.01189547215,local_refinement,158,2026
local_2026_04110,154,0.196073335105,supported,all_supported_near_optimal,-1,True,122.697784564,19.939148515,2734.81330634,-0.996355613401,0,199.809647847,0.0470192559428,33.1724090354,0.641520326829,1.01189547215,local_refinement,159,2026
local_2026_02983,155,0.196358128797,supported,all_supported_near_optimal,-1,True,122.458542106,19.6702814244,2430.04134419,-1.84630451434,0,200.104579177,-0.166191788149,28.9831754202,0.684265136885,1.01189547215,local_refinement,160,2026
local_2030_00471,156,0.197183114728,supported,all_supported_near_optimal,-1,True,127.584980428,12.8312175836,3764.92776904,0.369145348572,0,200.184946917,0.0683799577341,22.4912278314,0.38200046192,1.01189547215,local_refinement,161,2030
local_2030_02803,157,0.197183114728,supported,all_supported_near_optimal,-1,True,127.945592904,12.9162901891,3748.22075894,0.621707282178,0,200.184946917,0.0683799577341,23.2728369397,0.394459070261,1.01189547215,local_refinement,162,2030
local_2030_00084,158,0.199282944496,supported,all_supported_near_optimal,-1,True,127.413426535,13.0674932575,4305.12836407,1.50200332392,0,199.93714933,0.189112361307,23.7230158429,0.458980749117,1.01189547215,local_refinement,163,2030
local_2029_04102,159,0.201417492022,supported,all_supported_near_optimal,-1,True,126.474164109,21.0004984351,4535.73219675,-1.29380453758,0,200.199861782,-0.0249854787981,35.6477411094,0.757720311186,1.01189547215,local_refinement,164,2029
local_2029_02121,160,0.201417492022,supported,all_supported_near_optimal,-1,True,126.308329368,21.176641338,4536.91547778,-1.4416917739,0,200.199861782,-0.0249854787981,35.7059141584,0.76458040863,1.01189547215,local_refinement,165,2029
local_2027_02878,161,0.201417492022,supported,all_supported_near_optimal,-1,True,126.321053418,21.2668300248,4531.37832396,-1.01427651403,0,200.199861782,-0.0249854787981,35.9416315424,0.768383965703,1.01189547215,local_refinement,166,2027
local_2029_02822,162,0.201417492022,supported,all_supported_near_optimal,-1,True,126.496537074,21.1871643468,4551.03536058,-1.26753619112,0,200.199861782,-0.0249854787981,35.7059141584,0.769296362128,1.01189547215,local_refinement,167,2029
local_2029_00172,163,0.201417492022,supported,all_supported_near_optimal,-1,True,126.28133225,21.3131573284,4538.98746065,-0.999640311681,0,200.199861782,-0.0249854787981,35.9416315424,0.771188081055,1.01189547215,local_refinement,168,2029
local_2029_01475,164,0.201417492022,supported,all_supported_near_optimal,-1,True,126.464626277,21.4035880383,4545.81113175,-1.06087851977,0,200.199861782,-0.0249854787981,35.9183911656,0.779934780006,1.01189547215,local_refinement,169,2029
local_2026_03477,165,0.20154875045,supported,all_supported_near_optimal,-1,True,121.452003647,20.1257315149,2634.49475009,-0.706120011733,0,199.948789645,-0.194934343671,29.1142105293,0.657394699035,1.01189547215,local_refinement,170,2026
local_2028_00914,166,0.202289688449,supported,all_supported_near_optimal,-1,True,130.703763955,12.1771300502,6455.11599026,-0.17111693738,0,200.080870728,0.185421259464,24.6301350169,0.941368246998,1.01189547215,local_refinement,171,2028
local_2026_01941,167,0.203023770445,supported,all_supported_near_optimal,-1,True,122.243958009,19.9822782802,2414.35229133,-2.03664692914,0,199.809337938,-0.0697612325223,29.0353544876,0.711668260133,1.01189547215,local_refinement,172,2026
local_2027_02095,168,0.20302901022,supported,all_supported_near_optimal,-1,True,126.201614607,21.8646330582,4770.41168587,-1.52292477456,0,199.855278217,-0.14239517054,35.9806009045,0.82138660414,1.01189547215,local_refinement,173,2027
local_2029_04865,169,0.20302901022,supported,all_supported_near_optimal,-1,True,126.448113837,21.8267606719,4740.87450391,-1.66186488783,0,199.855278217,-0.14239517054,35.9806009045,0.826426000536,1.01189547215,local_refinement,174,2029
