candidate_id,candidate_type,model,predicted_x_carry_yd,predicted_radial_carry_yd,predicted_lateral_yd,predicted_apex_yd,flight_time_s,integration_status,supervised_carry_yd,supervised_lateral_yd,delta_carry_sup_minus_ode_yd,delta_lateral_sup_minus_ode_yd,q2_parameter_git_commit,q2_carry_definition,provisional,verification_claim
observed_609,best_observed_baseline,constant_lift,192.553081482,192.612230532,-4.77306636602,22.336956993,5.29950628685,success,198.293931933,-4.24844010542,5.7408504513,0.524626260599,31c554b6bb47b9ded69b59328776fa861457c216,forward_x,False,ODE crosscheck only; not real-shot experimental validation
observed_609,best_observed_baseline,spin_factor_lift,166.723123611,166.907521821,-7.84352559013,10.6391211707,3.02797325464,success,198.293931933,-4.24844010542,31.5708083222,3.59508548471,31c554b6bb47b9ded69b59328776fa861457c216,forward_x,False,ODE crosscheck only; not real-shot experimental validation
de_seed_2026,nominal_optimum,constant_lift,194.133168267,194.133706984,-0.457346729025,31.5585296714,5.93004493709,success,199.992290142,-0.00654671446218,5.85912187561,0.450800014563,31c554b6bb47b9ded69b59328776fa861457c216,forward_x,False,ODE crosscheck only; not real-shot experimental validation
de_seed_2026,nominal_optimum,spin_factor_lift,198.674173415,198.674177696,-0.0412447887925,18.9085844795,3.9151030851,success,199.992290142,-0.00654671446218,1.31811672756,0.0346980743303,31c554b6bb47b9ded69b59328776fa861457c216,forward_x,False,ODE crosscheck only; not real-shot experimental validation
local_2026_00773,single_surrogate_robust_optimum,constant_lift,192.833653629,192.833707956,0.144748377837,30.1905833578,5.83083570189,success,199.87410629,0.0924072980219,7.04045266085,-0.0523410798155,31c554b6bb47b9ded69b59328776fa861457c216,forward_x,False,ODE crosscheck only; not real-shot experimental validation
local_2026_00773,single_surrogate_robust_optimum,spin_factor_lift,191.664380142,191.664380456,0.0109739033247,17.5459485748,3.7546326116,success,199.87410629,0.0924072980219,8.2097261481,0.0814333946971,31c554b6bb47b9ded69b59328776fa861457c216,forward_x,False,ODE crosscheck only; not real-shot experimental validation
local_2026_00773,robust_recommended_optimum,constant_lift,192.833653629,192.833707956,0.144748377837,30.1905833578,5.83083570189,success,199.87410629,0.0924072980219,7.04045266085,-0.0523410798155,31c554b6bb47b9ded69b59328776fa861457c216,forward_x,False,ODE crosscheck only; not real-shot experimental validation
local_2026_00773,robust_recommended_optimum,spin_factor_lift,191.664380142,191.664380456,0.0109739033247,17.5459485748,3.7546326116,success,199.87410629,0.0924072980219,8.2097261481,0.0814333946971,31c554b6bb47b9ded69b59328776fa861457c216,forward_x,False,ODE crosscheck only; not real-shot experimental validation
local_2026_04996,joint_robust_recommended_optimum,constant_lift,198.896522036,198.903433693,-1.6581486105,34.3642232231,6.14764442286,success,199.809647847,0.0732894064227,0.913125810803,1.73143801693,31c554b6bb47b9ded69b59328776fa861457c216,forward_x,False,ODE crosscheck only; not real-shot experimental validation
local_2026_04996,joint_robust_recommended_optimum,spin_factor_lift,210.820997263,210.8210611,-0.16406251859,21.0725707736,4.1399044372,success,199.809647847,0.0732894064227,-11.0113494165,0.237351925013,31c554b6bb47b9ded69b59328776fa861457c216,forward_x,False,ODE crosscheck only; not real-shot experimental validation
