ball_speed_mph,launch_angle_deg,launch_direction_deg,spin_rate_rpm,spin_axis_deg,predicted_carry_yd,predicted_lateral_yd,predicted_apex_yd,target_distance_yd,target_lateral_yd,forward_error_yd,lateral_error_yd,objective_yd,support_knn_distance,support_threshold,support_category,candidate_id,source,seed,solution_type
121.195230083,23.636232741,0,2825.6625673,-2.28232426913,194.990053069,-0.00484623584874,35.4314214566,195,0,-0.009946931325,-0.00484623584874,0.0110646936101,0.861311856363,1.01189547215,supported,target_195_local_2028_03426,target_local_refinement,2028,best_supported
121.112598931,19.6161542956,0,2627.70810176,-0.365694255678,199.992290142,-0.00654671446218,28.7639047264,200,0,-0.00770985786545,-0.00654671446218,0.0101144143951,0.633695938788,1.01189547215,supported,target_200_de_seed_2026,target_differential_evolution,2026,best_supported
127.91216572,17.656788991,0,6447.62536916,-0.902568471507,205.005331351,-0.0151389972834,32.6848084985,205,0,0.00533135115577,-0.0151389972834,0.0160503128908,0.883954425293,1.01189547215,supported,target_205_local_2027_01757,target_local_refinement,2027,best_supported
