candidate_id,parameter_scenario,model_member_count,model_combination_rule,simulation_count,mean_miss_distance_yd,median_miss_distance_yd,p90_miss_distance_yd,p95_miss_distance_yd,worst_model_mean_miss_yd,probability_within_3yd,probability_within_5yd,objective_prediction_std,support_category,objective_yd,support_knn_distance,decision_space_support,full_model_input_support,out_of_support_fraction
de_seed_2026,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.7587518272,4.66128960988,11.0367539585,11.7040363871,9.90400052916,0.2349,0.5346,3.16520771774,supported,0.0101144143951,0.633695938788,supported,supported,0
local_2026_01546,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.43652853074,6.56122680059,12.4936123164,13.242821764,11.6261414751,0.0743,0.3646,3.54255503979,supported,0.0109161893508,0.595484007785,supported,supported,0
local_2030_01110,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.1696501726,5.03672667944,8.12759945829,10.1753271314,7.42867983158,0.2047,0.4955,1.39594651403,supported,0.0121900697354,0.417822397715,supported,supported,0
local_2030_02240,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.30224147017,5.21040596529,8.80963829333,10.4717698757,7.68499274701,0.2071,0.4749,1.42934903238,supported,0.0121900697354,0.41833813661,supported,supported,0
de_seed_2030,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.92473584797,4.80743102495,7.79347822548,8.96033602894,7.22425845454,0.2229,0.5272,1.56162341175,supported,0.0121900697354,0.437814513161,supported,supported,0
local_2030_02785,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.07054975094,4.7611560845,8.62239114929,10.2063199447,7.68701729771,0.2514,0.5281,1.6142811643,supported,0.0164157638596,0.408809070747,supported,supported,0
local_2030_04036,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.02795057772,4.78583620776,7.95611981281,9.58586695231,7.3799877149,0.2279,0.5262,1.634408477,supported,0.0164157638596,0.423363644172,supported,supported,0
local_2026_00160,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.88027378283,4.01696034736,9.43796656466,10.658082495,8.42755108191,0.3384,0.6172,2.70252145114,supported,0.0195385228082,0.591077311372,supported,supported,0
de_seed_2028,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.36380112952,4.78652270085,9.42711684497,10.5394029859,7.5953687839,0.2685,0.5241,1.66410884586,supported,0.0198291676486,0.975297292406,supported,supported,0
local_2026_04651,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.61287427717,5.23105824735,11.5740154202,12.1399877676,10.4820805624,0.103,0.4747,3.27979428569,supported,0.0222607379143,0.648134798564,supported,supported,0
local_2030_00370,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.37229313422,5.15305289724,9.53901356905,10.5682867214,7.95449226049,0.2143,0.4843,1.52666927054,supported,0.0274413660434,0.397531458505,supported,supported,0
local_2030_02126,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.01787783711,4.76139660677,8.00584477977,9.92997560373,7.5115858641,0.2291,0.5281,1.59698911229,supported,0.0274413660434,0.413669766062,supported,supported,0
local_2030_03817,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.90318010517,4.64812731563,7.90420992882,9.22214351073,7.40672860164,0.2387,0.5466,1.68429016845,supported,0.0274413660434,0.418739770911,supported,supported,0
local_2030_04361,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.1860369414,4.81221871953,9.20038833118,10.3486022577,7.89082879365,0.2454,0.5194,1.61832213771,supported,0.0295619362232,0.390103184743,supported,supported,0
local_2030_04570,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.0615747777,4.78799546906,8.23196446418,10.116509343,7.59690572234,0.2381,0.5237,1.59026783073,supported,0.0295619362232,0.411831268207,supported,supported,0
local_2030_00564,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.08277048062,4.81136695861,8.1143005103,9.93346011209,7.50079106905,0.2275,0.5214,1.59073481964,supported,0.0295619362232,0.413863581199,supported,supported,0
local_2030_04150,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.99578798196,4.63100994881,8.19371082265,9.91480394963,7.68596163165,0.2609,0.5413,1.85415256238,supported,0.0295619362232,0.414519273359,supported,supported,0
local_2030_03303,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.97196266401,4.61533006982,8.20707856508,9.98752110955,7.66250683006,0.2591,0.5428,1.78722089997,supported,0.0295619362232,0.416754058992,supported,supported,0
de_seed_2029,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.08869630159,4.20685941444,11.4428391018,12.419465517,6.12144023966,0.3001,0.6459,1.2868088964,supported,0.0305047735652,0.818696056228,supported,supported,0
de_seed_2027,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.51367731881,4.41122721116,11.9548315274,12.6954308373,6.52511347251,0.2594,0.6001,1.40472601511,supported,0.0305047735652,0.825673782538,supported,supported,0
local_2026_01576,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.10107271552,5.54979778373,12.1261365219,12.8464502756,11.0993946642,0.0769,0.4152,3.45427161405,supported,0.030858613865,0.609403385638,supported,supported,0
local_2026_03904,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.52556554979,4.44654393342,10.6004786518,11.3374223709,9.46245360644,0.2398,0.555,2.97026611528,supported,0.0350085405716,0.666990751809,supported,supported,0
local_2026_02392,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.6667175272,4.58316422514,10.7419509966,11.3739744764,9.66764907054,0.2219,0.5448,3.01833776288,supported,0.0350085405716,0.673461092646,supported,supported,0
local_2026_02752,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.92101065473,4.04579108282,9.20706816858,10.8635852306,8.54060652843,0.3193,0.6132,2.6859506086,supported,0.0382706492309,0.644959248027,supported,supported,0
local_2026_02092,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.19162853754,4.31376434235,9.85942251069,11.2095999548,9.10070496137,0.3021,0.5742,2.91420985612,supported,0.0384276899032,0.633283060827,supported,supported,0
local_2026_03769,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.22884368266,5.89920761861,12.1696285959,12.9116364761,11.246883841,0.0677,0.394,3.43994802624,supported,0.0480638268325,0.628594947015,supported,supported,0
local_2026_04441,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.67338295434,5.29381425289,11.671889365,12.291271008,10.5767371218,0.1029,0.4696,3.32478127815,supported,0.0480638268325,0.632578443491,supported,supported,0
local_2026_02357,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.67777213369,5.29914431022,11.7776440811,12.3660376867,10.7232229596,0.1067,0.4636,3.34580482491,supported,0.0520228982994,0.606039651168,supported,supported,0
local_2026_00562,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.68369156794,4.67676196544,10.7822712617,11.4326688277,9.72706472153,0.2286,0.5354,3.04782823161,supported,0.0535826825144,0.670126596908,supported,supported,0
local_2026_01400,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.60863258658,8.94735702693,13.3623674725,13.819415877,12.7798734466,0.0667,0.2298,3.68623103942,supported,0.0547686215269,0.656855433406,supported,supported,0
local_2028_02220,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.63196254982,6.27545105348,11.3390768696,13.3499449272,8.65896760091,0.1911,0.3817,1.6433317333,supported,0.0572294570894,0.997594784878,supported,supported,0
local_2026_04544,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.89098485864,4.16415024751,8.98754934306,10.1116573444,8.26482960269,0.3007,0.5951,2.42563068806,supported,0.0623975270048,0.670775029142,supported,supported,0
local_2026_04663,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.08603507947,4.39240497334,9.17135767877,10.3814893936,8.47256820272,0.2646,0.5714,2.44741668839,supported,0.0623975270048,0.671049576721,supported,supported,0
local_2026_00907,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.69337852585,3.90302196311,8.87625302811,10.3938545455,8.14386301971,0.3536,0.635,2.5484844428,supported,0.0657090300482,0.640407252104,supported,supported,0
local_2030_01374,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.23262244596,4.8812312468,8.94218982218,10.3712076579,7.91559246429,0.224,0.5135,1.61927701674,supported,0.0693087517927,0.393739436532,supported,supported,0
local_2026_03460,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.56258405761,5.11356694078,11.5982197325,12.1672788301,10.4097925008,0.1045,0.4858,3.28719201906,supported,0.0765517575553,0.621582209201,supported,supported,0
local_2030_02556,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.9450027683,4.56881728502,8.27389870624,9.72854255024,7.8259730836,0.2596,0.5532,1.93539647167,supported,0.0776956356423,0.4108306455,supported,supported,0
local_2026_00862,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.52251403815,3.75458251938,8.79529291025,9.89275269351,7.93459591692,0.3874,0.6391,2.49488657313,supported,0.0786743801039,0.631866511191,supported,supported,0
local_2026_02841,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.75880964041,5.3464221548,11.8720762423,12.4946002883,10.7544395625,0.1011,0.4593,3.37683964056,supported,0.08210795757,0.594369681159,supported,supported,0
local_2026_03562,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.38518185169,6.25933001627,12.4373279623,13.1857017873,11.4832166416,0.0668,0.377,3.5252306987,supported,0.08210795757,0.594916974934,supported,supported,0
local_2026_01065,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.15148239809,4.29423131087,9.70288924228,11.0930171374,8.99040102772,0.2999,0.5759,2.84660754642,supported,0.0854094904974,0.649851951334,supported,supported,0
local_2026_03980,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.5231707293,5.15621018145,11.6381130621,12.1833191346,10.5358796292,0.124,0.4808,3.29559842259,supported,0.0884471774391,0.615437946244,supported,supported,0
local_2026_00650,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.02833469433,5.54266570265,11.9956204525,12.7561811358,11.0827468501,0.087,0.4208,3.42322427807,supported,0.0884471774391,0.618823101345,supported,supported,0
local_2026_01930,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.99834462704,5.52599613615,11.9639382027,12.6961769006,11.0559359368,0.0847,0.4222,3.40118011615,supported,0.0884471774391,0.62366488751,supported,supported,0
local_2030_01840,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.14753027507,4.92015685885,8.88526443419,10.3135050299,7.69162472431,0.2465,0.5098,1.52346273018,supported,0.0892076672872,0.418303747562,supported,supported,0
local_2030_03806,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.09066544972,4.9076665595,8.04882993784,10.0323965182,7.45891271678,0.2219,0.5109,1.50580739583,supported,0.0892076672872,0.418440101044,supported,supported,0
local_2030_00135,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.10473246668,4.95336726901,8.16160058167,10.1447979599,7.49361758699,0.2201,0.5053,1.48668559697,supported,0.0892076672872,0.423108304946,supported,supported,0
local_2030_04792,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.07259552883,4.90041608364,7.97527296939,10.0026644009,7.41337427351,0.218,0.5104,1.49431990827,supported,0.0892076672872,0.423282469791,supported,supported,0
local_2030_04104,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.97955273403,4.68012365701,8.18245908708,9.94844636852,7.56506619974,0.2527,0.5361,1.71464597789,supported,0.0892076672872,0.431472565997,supported,supported,0
local_2026_03344,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.95604521282,4.27683935625,9.01123513157,10.0648000112,8.27212386918,0.274,0.5868,2.36071668721,supported,0.0914303096871,0.674150212493,supported,supported,0
local_2026_02045,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.82109258676,4.75545594888,10.9944905719,11.6433179502,9.89240231935,0.2178,0.5305,3.12316037882,supported,0.0922914778777,0.652885689868,supported,supported,0
local_2026_02304,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.42497657031,4.95560870234,11.5171227118,12.0823450434,10.2245525991,0.1124,0.5039,3.24063875818,supported,0.092509337171,0.608263647288,supported,supported,0
local_2026_03392,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.04555309073,5.60483309156,12.2056576087,12.8601048676,11.2027245073,0.0868,0.4192,3.47297964975,supported,0.0969315192873,0.575200852926,supported,supported,0
local_2026_04482,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.291787512,6.02328779905,12.4015747666,13.1230674272,11.4250589838,0.0711,0.389,3.51208683736,supported,0.0969315192873,0.58209302675,supported,supported,0
local_2026_03204,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.00943225808,5.51301068523,12.1346725958,12.7702245704,11.0953615144,0.0873,0.425,3.44844554329,supported,0.0969315192873,0.585085364931,supported,supported,0
local_2026_01146,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.46291721192,4.45796380581,10.5900261112,11.3487376674,9.47024202482,0.26,0.5552,3.00282939206,supported,0.103448563876,0.651168628374,supported,supported,0
local_2026_01632,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.68242076256,3.95321117137,8.9151287054,9.92010950702,8.05007115421,0.3498,0.6219,2.44545444335,supported,0.103730815621,0.644214688616,supported,supported,0
local_2026_04695,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.88169949655,4.14374956682,9.05867567353,10.1743677055,8.2746076764,0.3087,0.5965,2.45497615837,supported,0.103730815621,0.649433904413,supported,supported,0
sampling_003144,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.88251878112,4.18327261406,10.4555384014,11.8646377482,6.14072234098,0.2993,0.6311,1.26473412015,supported,0.104360023163,0.996316977092,supported,supported,0
local_2026_04597,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.72830259518,4.17085990018,8.68372433412,9.41763074009,7.43188885175,0.3023,0.6151,2.07247795351,supported,0.104579253792,0.728219818606,supported,supported,0
local_2026_03680,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.93439772878,4.41954180942,8.89863238588,9.66688627905,7.73124770052,0.2749,0.584,2.20691538924,supported,0.104620074596,0.761186533828,supported,supported,0
local_2026_01213,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.53677652259,3.97480657287,8.65015654392,9.33067556524,7.3725269421,0.3516,0.6507,2.21733578295,supported,0.104657502978,0.704332960984,supported,supported,0
local_2026_02954,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.53783246167,3.96739556032,8.6342722776,9.30499873923,7.38293406649,0.3518,0.6507,2.22131805765,supported,0.104657502978,0.709148433136,supported,supported,0
local_2026_03459,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.16135182853,8.14421863066,12.8950134677,13.4404679905,12.3375581424,0.0729,0.2685,3.54203429984,supported,0.106326951057,0.669881793593,supported,supported,0
local_2026_02359,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.38638864855,8.41720687174,13.1219405103,13.5975733157,12.5561813182,0.0703,0.2474,3.60334581406,supported,0.107005592265,0.66291080231,supported,supported,0
local_2026_03773,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.48220225821,5.12500133921,11.7697532108,12.351404741,10.6270789359,0.135,0.4875,3.34590976176,supported,0.10840129292,0.573987991242,supported,supported,0
local_2026_02569,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.27732520167,3.66568448237,8.33513936154,8.99216269298,7.13858656971,0.3945,0.6782,2.10902971508,supported,0.109747717835,0.71497809658,supported,supported,0
local_2026_02685,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.63915478991,4.12932697725,8.64651370043,9.29226512222,7.30013798938,0.3185,0.6295,2.09279429125,supported,0.112217188035,0.745478570571,supported,supported,0
local_2026_03484,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.47675243148,3.91609803682,8.50628804818,9.12635325189,7.20074433722,0.3514,0.6551,2.12687600334,supported,0.115812525523,0.757436285349,supported,supported,0
local_2026_03781,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.01741509301,4.17023663034,9.44377107116,10.8592888445,8.75408529011,0.3047,0.5948,2.74995867517,supported,0.118976707165,0.669244423555,supported,supported,0
local_2026_03193,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.61837316332,4.01193159212,8.70375804671,9.46821862754,7.53377686968,0.3416,0.6364,2.21591307128,supported,0.125711709318,0.691598433924,supported,supported,0
local_2026_02050,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.19074498766,5.70727554617,12.0563089459,12.7823510635,11.1310349355,0.0747,0.4036,3.4224790424,supported,0.125888695126,0.654534097734,supported,supported,0
local_2029_04837,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.01939757793,4.18591652573,10.8471669743,12.3118739555,5.98123310501,0.2963,0.6538,1.15680570478,supported,0.127415498821,0.769489848526,supported,supported,0
local_2027_01916,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.08766786565,4.20843942958,11.0233259303,12.5159440623,5.97869516493,0.2894,0.6466,1.1160051617,supported,0.127415498821,0.771787729726,supported,supported,0
local_2029_04026,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.10299667586,4.71276172381,12.3730226541,13.6531694746,7.17169411284,0.2231,0.5388,1.39503474634,supported,0.127415498821,0.772953894025,supported,supported,0
local_2027_02060,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.15758573561,4.23903022779,11.4814270352,12.5348002956,6.07299388447,0.2837,0.6394,1.15493359339,supported,0.127415498821,0.776006796998,supported,supported,0
local_2029_04379,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.45500329785,4.38504162683,11.8733354984,13.1058309412,6.37067919898,0.2604,0.6066,1.20062214878,supported,0.127415498821,0.776089924433,supported,supported,0
local_2027_03596,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.91662568886,4.13302627533,9.67518532326,12.1276332937,5.87724861857,0.2923,0.6648,1.10933120878,supported,0.127415498821,0.779715939519,supported,supported,0
local_2027_03233,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.23818098989,4.29199117395,11.5612571087,12.5692179233,6.1686130109,0.2795,0.6301,1.20878888719,supported,0.127415498821,0.779973277793,supported,supported,0
local_2029_03126,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.00635858336,4.18222869214,10.2683480884,12.3323045824,5.9076802095,0.2928,0.6551,1.10576819399,supported,0.127415498821,0.780571979338,supported,supported,0
local_2027_03572,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.86012349323,4.57371177618,12.1616718411,13.5310750478,6.93828181192,0.236,0.5651,1.34817701387,supported,0.127415498821,0.783711459168,supported,supported,0
local_2029_02136,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.42918434752,4.40302388218,11.83938257,12.7491158235,6.39893631923,0.2608,0.6079,1.29000019773,supported,0.127415498821,0.786915400699,supported,supported,0
local_2027_02513,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.0738754937,4.19597418913,10.9702136141,12.4481673905,6.03348221858,0.2909,0.6515,1.15531387147,supported,0.127415498821,0.792561862992,supported,supported,0
local_2027_02017,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.93121574954,4.1360592988,9.77084740571,12.1663793024,5.88207205097,0.2906,0.6661,1.12827161074,supported,0.127415498821,0.802802349897,supported,supported,0
local_2027_04856,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.33716863733,4.85317653095,12.6522623153,13.9497293147,7.56698393206,0.2055,0.5172,1.47540187233,supported,0.127415498821,0.806280229512,supported,supported,0
local_2029_04488,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.89737378652,4.59645741314,12.1914753732,13.5498783861,7.06264393046,0.2298,0.5627,1.40540242053,supported,0.127415498821,0.815308220086,supported,supported,0
local_2028_02359,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.96037144417,4.34068500273,9.33262657548,10.1357337223,6.69549335226,0.2945,0.5825,1.60513319775,supported,0.127784008775,0.878717106561,supported,supported,0
local_2028_03926,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.03109819918,4.48271421167,9.326025813,10.2658311264,6.90239305969,0.2828,0.5681,1.54776562864,supported,0.127784008775,0.893782373549,supported,supported,0
local_2028_04865,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.93219332717,4.3511711636,9.32880252899,10.375174481,6.60461408071,0.2896,0.5866,1.36507813831,supported,0.127784008775,0.905262837357,supported,supported,0
local_2028_04383,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.00685553677,4.4282741134,9.348891748,10.2521108914,6.84818088212,0.2877,0.5757,1.5666488492,supported,0.127784008775,0.91217001845,supported,supported,0
local_2026_01759,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.02781917619,5.54675182789,12.0235497641,12.7577852172,11.1208553708,0.0928,0.4198,3.43365828312,supported,0.130902002725,0.617658344003,supported,supported,0
local_2026_00552,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.91575417296,5.53433510932,12.1013027414,12.7516910244,11.1917046792,0.1162,0.4313,3.4898311373,supported,0.131651412529,0.583025743847,supported,supported,0
local_2026_04917,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.6860888754,8.87038637491,13.5688340059,14.0591113609,12.9382595039,0.0651,0.2318,3.77282378459,supported,0.133540672583,0.642922355167,supported,supported,0
local_2026_01066,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.48414086363,3.71907462683,8.74147756299,9.74179493342,7.67077308768,0.3828,0.6598,2.38319485737,supported,0.133818191689,0.626135021091,supported,supported,0
local_2028_03409,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.30610848138,4.72021821353,9.47542456884,10.6022426502,7.52737587724,0.2676,0.5312,1.6173527077,supported,0.134243954251,0.958019728872,supported,supported,0
local_2026_04122,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.34682181573,8.47779895612,12.9468185528,13.3978166046,12.4130576667,0.0687,0.245,3.52120337191,supported,0.135163664973,0.675128250161,supported,supported,0
local_2030_02712,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.93948595713,4.61075411129,8.07307491432,9.44904170514,7.62925989861,0.2474,0.5511,1.84142425263,supported,0.138149440526,0.413795260353,supported,supported,0
local_2029_00893,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.75250185508,4.51126473024,12.0852525595,13.0545006648,6.85784438877,0.2424,0.5767,1.47072934726,supported,0.143466552383,0.82908494209,supported,supported,0
local_2028_02868,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.70734828264,5.48767890048,9.93312009412,11.4068946314,7.85554689201,0.2241,0.4649,1.38518177571,supported,0.144194663206,0.887106743873,supported,supported,0
local_2026_01391,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.18933849651,3.47538409781,7.95229123309,9.02712657004,7.00468454087,0.4053,0.6859,1.93787344138,supported,0.144823120233,0.640127218275,supported,supported,0
local_2026_03330,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.30512531759,3.68381211347,8.4191831434,9.10489682063,7.13406584115,0.3924,0.6795,2.12205780094,supported,0.146904805968,0.6794792832,supported,supported,0
local_2026_00678,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.28609853756,5.92891175965,12.2508778498,12.988071246,11.2992631622,0.0705,0.3906,3.47293715115,supported,0.147277048687,0.623480698519,supported,supported,0
local_2026_04986,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.45223124213,4.34831323569,10.4756594875,11.2801709035,9.34854974096,0.2457,0.5687,2.93524803541,supported,0.148721403546,0.657999329796,supported,supported,0
local_2026_01563,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.79221481121,4.17948892798,8.77453286628,9.53711809807,7.65936868901,0.2921,0.6052,2.11331495425,supported,0.14968503448,0.712948746008,supported,supported,0
local_2027_04563,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.39627124067,4.4658020512,11.5954429959,12.4928403617,6.49649862027,0.237,0.5907,1.31246950252,supported,0.150387205289,0.822234184271,supported,supported,0
local_2029_03124,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.25812924437,4.37146799239,11.3712449943,12.3687161903,6.36342680178,0.2521,0.6104,1.28824358053,supported,0.150387205289,0.822704332966,supported,supported,0
local_2029_04568,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.38383584653,4.53278194276,11.2650890622,12.424232613,6.51063794055,0.2277,0.5854,1.27932245722,supported,0.150387205289,0.822776354417,supported,supported,0
local_2026_03091,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.20727552678,8.22930772289,12.8741077188,13.3823025382,12.3459016571,0.0758,0.2597,3.53169432843,supported,0.15051802943,0.671296523882,supported,supported,0
local_2026_04631,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.84517450809,5.45985217436,11.8500353442,12.5291400965,10.9214880977,0.1047,0.4409,3.37666540121,supported,0.152234445199,0.627964267393,supported,supported,0
local_2026_01655,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.70480535615,9.00305422751,13.5960918245,14.1074070396,12.9619433997,0.0641,0.2282,3.79115295623,supported,0.154432612956,0.642212691789,supported,supported,0
local_2030_03580,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.53079183103,5.26837762352,9.71800797574,11.1286936894,9.26658618558,0.27,0.4838,2.6157821529,supported,0.155005072284,0.45223292124,supported,supported,0
local_2026_00773,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.63276176741,5.19500386573,11.6876395352,12.2696877819,10.528547288,0.1119,0.4781,3.34117238454,supported,0.156167650136,0.61927826897,supported,supported,0
local_2026_03128,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.79896910095,4.20589548707,8.93636860123,9.70769537946,7.62570231185,0.3129,0.6126,2.30994685933,supported,0.163458331254,0.698860941009,supported,supported,0
local_2026_02288,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.51375301853,4.46580115841,10.659218533,11.373697966,9.53247476302,0.249,0.552,3.01506375002,supported,0.167778090063,0.653082280561,supported,supported,0
local_2026_03267,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.11157116943,4.20881525495,9.63830553479,10.99344097,8.91520279816,0.2948,0.5889,2.81167624477,supported,0.167778090063,0.657769618933,supported,supported,0
local_2026_04298,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.11638098572,4.20783554896,9.61343770246,10.9640835999,8.91234372049,0.2916,0.5885,2.80428587093,supported,0.167778090063,0.662644365352,supported,supported,0
local_2029_02651,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.41456766754,4.40168863753,11.8550235734,12.6768006124,6.4254273489,0.2749,0.6103,1.36414060832,supported,0.172446404374,0.789974678956,supported,supported,0
local_2026_00696,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.59767246564,3.97077198929,8.65836604449,9.4450134,7.57130226836,0.3392,0.6358,2.17946573162,supported,0.181789587781,0.700292479259,supported,supported,0
local_2027_02644,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.2988951133,4.31330155983,11.7141202483,12.6859607132,6.22959735955,0.2674,0.6268,1.21169237685,supported,0.183428647938,0.809610398667,supported,supported,0
local_2029_03983,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.56882151908,4.40878967911,11.9979813719,13.2755448927,6.58093028768,0.2506,0.5991,1.2780567704,supported,0.183428647938,0.811711074108,supported,supported,0
local_2030_01834,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.05423933821,4.70729063706,8.20952117197,9.76687661255,7.63982518081,0.242,0.5345,1.79286491358,supported,0.186629328427,0.409772486257,supported,supported,0
